date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,193.20833333333334,5.0,91.0,77.75,56.0,19.458333333333332,18.458333333333332,31.25,12.791666666666666,,1.5,79.0,10.291666666666666,-30.0,212.66666666666666
2011-01-02,191.91666666666666,3.5,97.0,79.625,61.0,14.833333333333334,10.416666666666666,23.916666666666668,13.5,,1.0416666666666667,54.0,8.625,-36.0,206.75
2011-01-03,188.2173913043478,1.8333333333333333,61.0,55.0,47.0,4.782608695652174,3.2083333333333335,6.916666666666667,3.7083333333333335,,0.16666666666666666,33.0,19.791666666666668,9.0,193.0
2011-01-04,189.45454545454547,3.260869565217391,81.0,65.83333333333333,48.0,13.0,9.782608695652174,15.91304347826087,6.130434782608695,,0.16666666666666666,43.0,6.791666666666667,-25.0,202.45454545454547
2011-01-05,190.70833333333334,1.9583333333333333,75.0,59.875,52.0,8.416666666666666,3.0416666666666665,7.708333333333333,4.666666666666667,,0.375,17.0,5.083333333333333,-5.0,199.125
2011-01-06,191.375,2.75,71.0,60.875,51.0,9.0,9.541666666666666,20.875,11.333333333333334,,0.25,41.0,21.541666666666668,8.0,200.375
2011-01-07,191.41666666666666,2.2916666666666665,65.0,55.083333333333336,41.0,8.041666666666666,5.625,13.333333333333334,7.708333333333333,,0.25,35.0,12.125,-1.0,199.45833333333334
2011-01-08,192.16666666666666,2.125,60.0,52.125,39.0,7.583333333333333,4.208333333333333,8.958333333333334,4.75,,0.16666666666666666,31.0,13.625,2.0,199.75
2011-01-09,192.41666666666666,3.2083333333333335,92.0,71.125,47.0,14.208333333333334,13.75,22.041666666666668,8.291666666666666,,0.2916666666666667,43.0,11.791666666666666,-32.0,206.625
2011-01-10,190.13636363636363,3.625,79.0,62.166666666666664,44.0,13.136363636363637,16.291666666666668,31.125,14.833333333333334,,0.375,51.0,22.0,-9.0,203.27272727272728
2011-01-11,190.58333333333334,3.2916666666666665,91.0,76.91666666666667,56.0,15.25,17.333333333333332,37.291666666666664,19.958333333333332,,3.3333333333333335,21.0,-7.5,-27.0,205.83333333333334
2011-01-12,189.125,2.5416666666666665,75.0,58.083333333333336,47.0,10.166666666666666,11.833333333333334,23.083333333333332,11.25,,0.16666666666666666,6.0,-15.875,-42.0,199.29166666666666
2011-01-13,188.54545454545453,4.157894736842105,94.0,73.58333333333333,51.0,15.863636363636363,21.652173913043477,39.869565217391305,18.217391304347824,,0.391304347826087,51.0,-2.125,-54.0,204.4090909090909
2011-01-14,187.5,2.6666666666666665,80.0,64.58333333333333,49.0,8.375,5.041666666666667,12.083333333333334,7.041666666666667,,0.4166666666666667,10.0,-5.333333333333333,-21.0,195.875
2011-01-15,187.04166666666666,2.6666666666666665,74.0,63.5,50.0,8.666666666666666,5.458333333333333,9.833333333333334,4.375,,0.08333333333333333,19.0,0.3333333333333333,-20.0,195.70833333333334
2011-01-16,190.0,2.9166666666666665,68.0,57.833333333333336,48.0,10.0,10.791666666666666,23.375,12.583333333333334,,0.5,18.0,3.1666666666666665,-13.0,200.0
2011-01-17,189.83333333333334,3.25,70.0,59.0,47.0,13.5,15.75,27.958333333333332,12.208333333333334,,0.375,34.0,5.75,-24.0,203.33333333333334
2011-01-18,190.45833333333334,3.8333333333333335,74.0,50.291666666666664,22.0,16.083333333333332,24.166666666666668,42.333333333333336,18.166666666666668,,4.75,90.0,19.666666666666668,-43.0,206.54166666666666
2011-01-19,192.20833333333334,4.375,81.0,63.541666666666664,38.0,22.25,23.833333333333332,51.208333333333336,27.375,,9.541666666666666,80.0,24.75,-12.0,214.45833333333334
2011-01-20,188.83333333333334,2.125,94.0,87.83333333333333,69.0,11.625,12.833333333333334,16.333333333333332,3.5,,1.3333333333333333,18.0,8.958333333333334,2.0,200.45833333333334
2011-01-21,188.875,2.9166666666666665,98.0,94.91666666666667,92.0,13.041666666666666,17.708333333333332,27.75,10.041666666666666,,0.4583333333333333,13.0,3.7916666666666665,-7.0,201.91666666666666
2011-01-22,187.3913043478261,3.875,98.0,92.95833333333333,82.0,16.73913043478261,21.708333333333332,43.041666666666664,21.333333333333332,,0.375,38.0,20.625,7.0,204.1304347826087
2011-01-23,187.53846153846155,3.4583333333333335,92.0,76.125,63.0,12.384615384615385,15.041666666666666,27.958333333333332,12.916666666666666,,0.20833333333333334,42.0,22.125,-14.0,199.92307692307693
2011-01-24,191.70833333333334,3.125,73.0,56.583333333333336,37.0,12.625,15.041666666666666,27.708333333333332,12.666666666666666,,0.4583333333333333,14.0,-10.875,-37.0,204.33333333333334
2011-01-25,194.5,4.25,86.0,68.16666666666667,48.0,21.583333333333332,26.75,51.0,24.25,,2.25,32.0,-20.708333333333332,-67.0,216.08333333333334
2011-01-26,194.29166666666666,3.75,90.0,65.08333333333333,45.0,15.875,19.791666666666668,35.708333333333336,15.916666666666666,,1.9166666666666667,3.0,-27.833333333333332,-59.0,210.16666666666666
2011-01-27,195.33333333333334,4.3,92.0,76.875,56.0,17.416666666666668,23.869565217391305,41.04347826086956,17.17391304347826,,3.9166666666666665,4.0,-30.625,-69.0,212.75
2011-01-28,,2.0416666666666665,94.0,76.25,50.0,,10.916666666666666,19.333333333333332,8.416666666666666,,3.5416666666666665,-3.0,-25.041666666666668,-43.0,
2011-01-29,,1.375,67.0,52.416666666666664,37.0,,2.8333333333333335,6.541666666666667,3.7083333333333335,,0.25,3.0,-19.708333333333332,-35.0,
2011-01-30,,2.4583333333333335,70.0,53.0,37.0,,11.541666666666666,23.625,12.083333333333334,,0.6666666666666666,10.0,-15.5,-40.0,
2011-01-31,,2.2083333333333335,89.0,67.75,49.0,,11.0,21.458333333333332,10.458333333333334,,0.2916666666666667,16.0,-16.041666666666668,-34.0,
2011-02-01,,2.9565217391304346,89.0,73.08333333333333,41.0,,20.0,37.52173913043478,17.52173913043478,,1.0,29.0,-21.916666666666668,-77.0,
2011-02-02,,2.0416666666666665,88.0,60.791666666666664,33.0,,9.958333333333334,17.958333333333332,8.0,,0.625,8.0,-21.083333333333332,-40.0,
2011-02-03,,3.9166666666666665,86.0,66.66666666666667,46.0,,21.375,43.708333333333336,22.333333333333332,,0.16666666666666666,6.0,-22.5,-55.0,
2011-02-04,,3.5,93.0,74.91666666666667,48.0,,19.25,34.958333333333336,15.708333333333334,,1.7916666666666667,44.0,-11.041666666666666,-73.0,
2011-02-05,,3.2083333333333335,85.0,61.125,45.0,,13.875,24.25,10.375,,0.9583333333333334,41.0,13.958333333333334,-20.0,
2011-02-06,,4.75,97.0,82.20833333333333,48.0,,29.5,58.791666666666664,29.291666666666668,,14.333333333333334,82.0,14.75,-52.0,
2011-02-07,,4.2727272727272725,98.0,83.875,68.0,,19.869565217391305,32.0,12.130434782608695,,5.458333333333333,82.0,53.375,28.0,
2011-02-08,,2.25,76.0,59.791666666666664,45.0,,7.541666666666667,17.0,9.458333333333334,,0.25,30.0,-0.5416666666666666,-25.0,
2011-02-09,,2.2916666666666665,92.0,74.45833333333333,49.0,,11.291666666666666,20.958333333333332,9.666666666666666,,0.16666666666666666,8.0,-16.666666666666668,-31.0,
2011-02-10,,2.2916666666666665,89.0,65.83333333333333,42.0,,12.541666666666666,23.75,11.208333333333334,,0.25,30.0,-0.041666666666666664,-24.0,
