date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,69.0,50.083333333333336,40.0,17.875,24.5,6.625,0,7.666666666666667,29.5,100.0,67.0,37.0
2011-01-02,69.0,45.166666666666664,24.0,14.333333333333334,19.875,5.541666666666667,0,4.916666666666667,20.083333333333332,109.0,75.54166666666667,49.0
2011-01-03,36.0,23.208333333333332,14.0,13.166666666666666,16.708333333333332,3.5416666666666665,0,6.125,12.958333333333334,105.0,78.45833333333333,43.0
2011-01-04,59.0,37.25,24.0,13.166666666666666,18.916666666666668,5.75,0,4.458333333333333,12.304347826086957,120.0,62.208333333333336,-1.0
2011-01-05,28.0,21.0,13.0,14.083333333333334,19.75,5.666666666666667,0,4.5,7.0,100.0,71.75,51.0
2011-01-06,62.0,33.208333333333336,22.0,18.208333333333332,27.458333333333332,9.25,0,5.25,10.25,94.0,61.541666666666664,16.0
2011-01-07,43.0,27.958333333333332,17.0,17.458333333333332,30.791666666666668,13.333333333333334,0,7.791666666666667,13.541666666666666,92.0,69.125,47.0
2011-01-08,39.0,26.083333333333332,17.0,11.083333333333334,13.958333333333334,2.875,0,5.75,10.125,93.0,65.79166666666667,43.0
2011-01-09,67.0,47.25,33.0,22.083333333333332,35.25,13.166666666666666,0,7.666666666666667,30.25,96.0,56.708333333333336,15.0
2011-01-10,69.0,53.0,30.0,23.5,45.958333333333336,22.458333333333332,0,5.739130434782608,34.375,112.0,66.875,28.0
2011-01-11,75.0,51.625,26.0,21.25,41.416666666666664,20.166666666666668,0,4.333333333333333,27.5,104.0,64.04166666666667,24.0
2011-01-12,39.0,27.041666666666668,20.0,18.875,30.875,12.0,0,6.25,14.25,65.0,39.541666666666664,26.0
2011-01-13,61.0,44.416666666666664,31.0,20.5,41.041666666666664,20.541666666666668,0,3.0,21.458333333333332,108.0,56.75,4.0
2011-01-14,45.0,33.458333333333336,22.0,17.0,27.565217391304348,10.565217391304348,0,4.875,17.041666666666668,78.0,48.583333333333336,16.0
2011-01-15,44.0,33.0,24.0,12.916666666666666,17.25,4.333333333333333,0,4.416666666666667,13.583333333333334,71.0,47.166666666666664,10.0
2011-01-16,41.0,34.75,28.0,21.625,38.208333333333336,16.583333333333332,0,15.083333333333334,23.833333333333332,61.0,48.666666666666664,26.0
2011-01-17,58.0,39.458333333333336,25.0,19.125,32.5,13.375,0,13.916666666666666,24.916666666666668,75.0,48.041666666666664,10.0
2011-01-18,65.0,51.375,34.0,26.958333333333332,58.291666666666664,31.333333333333332,0,8.541666666666666,35.333333333333336,90.0,46.833333333333336,-7.0
2011-01-19,58.0,47.333333333333336,38.0,24.666666666666668,53.708333333333336,29.041666666666668,0,8.541666666666666,38.041666666666664,108.0,72.79166666666667,40.0
2011-01-20,80.0,71.41666666666667,51.0,12.375,18.791666666666668,6.416666666666667,12,1.625,22.458333333333332,70.0,46.333333333333336,37.0
2011-01-21,82.0,71.79166666666667,61.0,14.208333333333334,20.916666666666668,6.708333333333333,14,0.4583333333333333,13.791666666666666,49.0,46.5,44.0
2011-01-22,86.0,78.45833333333333,64.0,12.916666666666666,18.666666666666668,5.75,17,0.0,16.458333333333332,81.0,59.416666666666664,39.0
2011-01-23,87.0,72.08333333333333,50.0,18.916666666666668,45.166666666666664,26.25,4,1.2916666666666667,21.625,93.0,56.416666666666664,22.0
2011-01-24,78.0,49.75,27.0,14.333333333333334,22.583333333333332,8.25,1,3.3043478260869565,10.0,49.0,30.416666666666668,8.0
2011-01-25,80.0,53.833333333333336,23.0,17.0,36.375,19.375,0,1.4583333333333333,15.625,93.0,43.875,4.0
2011-01-26,76.0,37.75,18.0,18.625,33.333333333333336,14.708333333333334,0,6.375,13.541666666666666,64.0,31.375,-7.0
2011-01-27,66.0,45.0,26.0,16.416666666666668,38.166666666666664,21.75,0,4.875,10.416666666666666,74.0,29.416666666666668,-29.0
2011-01-28,64.0,35.125,20.0,15.043478260869565,25.91304347826087,10.869565217391305,0,7.041666666666667,15.375,58.0,30.708333333333332,-6.0
2011-01-29,29.0,23.333333333333332,14.0,9.541666666666666,13.0,3.4583333333333335,0,5.958333333333333,7.541666666666667,69.0,40.5,26.0
2011-01-30,35.0,23.083333333333332,17.0,16.541666666666668,26.041666666666668,9.5,0,6.166666666666667,10.833333333333334,63.0,40.708333333333336,15.0
2011-01-31,54.0,35.416666666666664,23.0,16.375,32.583333333333336,16.208333333333332,0,4.416666666666667,14.25,92.0,39.958333333333336,-20.0
2011-02-01,51.0,33.625,24.0,6.208333333333333,7.208333333333333,1.0,0,2.5416666666666665,11.541666666666666,120.0,70.83333333333333,-11.0
2011-02-02,32.0,20.083333333333332,11.0,16.708333333333332,27.125,10.416666666666666,0,6.0,10.375,58.0,36.583333333333336,21.0
2011-02-03,56.0,31.666666666666668,13.0,13.125,19.833333333333332,6.708333333333333,0,3.4166666666666665,11.875,68.0,29.166666666666668,-16.0
2011-02-04,70.0,42.333333333333336,22.0,13.125,24.208333333333332,11.083333333333334,0,3.75,14.583333333333334,116.0,53.583333333333336,-23.0
2011-02-05,62.0,36.041666666666664,22.0,10.708333333333334,14.625,3.9166666666666665,0,5.125,21.75,101.0,63.375,33.0
2011-02-06,84.0,73.08333333333333,63.0,27.083333333333332,52.166666666666664,25.083333333333332,7,1.4166666666666667,52.083333333333336,61.0,52.791666666666664,35.0
2011-02-07,91.0,82.04166666666667,74.0,20.166666666666668,46.833333333333336,26.666666666666668,60,0.5217391304347826,62.041666666666664,171.0,110.70833333333333,57.0
2011-02-08,84.0,45.083333333333336,25.0,17.083333333333332,26.5,9.416666666666666,0,2.5833333333333335,16.541666666666668,93.0,69.16666666666667,42.0
2011-02-09,40.0,26.416666666666668,15.0,12.333333333333334,18.458333333333332,6.125,0,3.8333333333333335,6.708333333333333,91.0,58.5,26.0
2011-02-10,64.0,38.458333333333336,24.0,17.541666666666668,28.083333333333332,10.541666666666666,0,3.125,14.791666666666666,94.0,52.541666666666664,14.0
2011-02-11,75.0,42.375,21.0,14.0,20.26086956521739,6.260869565217392,0,4.708333333333333,15.916666666666666,87.0,55.041666666666664,19.0
2011-02-12,47.0,28.125,19.0,12.583333333333334,16.958333333333332,4.375,0,6.041666666666667,11.333333333333334,95.0,62.291666666666664,21.0
2011-02-13,69.0,39.75,24.0,23.458333333333332,41.875,18.416666666666668,0,8.541666666666666,26.75,92.0,60.458333333333336,22.0
2011-02-14,84.0,70.375,47.0,25.75,46.291666666666664,20.541666666666668,6,1.2916666666666667,48.583333333333336,74.0,58.75,51.0
