date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,72.0,58.708333333333336,45.0,23.916666666666668,36.5,12.583333333333334,1.0833333333333333,30.25,94.0,42.583333333333336,8.0
2011-01-02,78.0,57.0,29.0,15.416666666666666,24.833333333333332,9.416666666666666,0.3333333333333333,21.541666666666668,102.0,49.833333333333336,11.0
2011-01-03,53.0,34.5,21.0,11.291666666666666,16.041666666666668,4.75,0.0,6.333333333333333,102.0,60.0,24.0
2011-01-04,66.0,47.875,33.0,21.125,43.833333333333336,22.708333333333332,1.0,12.25,101.0,42.75,-12.0
2011-01-05,51.0,32.958333333333336,20.0,14.083333333333334,17.833333333333332,3.75,0.16666666666666666,7.375,90.0,49.333333333333336,17.0
2011-01-06,63.0,46.291666666666664,29.0,29.833333333333332,60.625,30.791666666666668,1.0416666666666667,23.5,95.0,37.833333333333336,-4.0
2011-01-07,74.0,45.791666666666664,23.0,24.333333333333332,51.0,26.666666666666668,0.4583333333333333,14.75,84.0,31.291666666666668,-20.0
2011-01-08,63.0,46.5,26.0,20.25,33.416666666666664,13.166666666666666,0.08333333333333333,12.958333333333334,90.0,32.125,-23.0
2011-01-09,79.0,55.166666666666664,38.0,24.541666666666668,35.458333333333336,10.916666666666666,0.7916666666666666,25.541666666666668,107.0,49.0,2.0
2011-01-10,80.0,59.458333333333336,31.0,26.043478260869566,50.34782608695652,24.304347826086957,0.782608695652174,23.333333333333332,106.0,50.708333333333336,-9.0
2011-01-11,78.0,65.125,38.0,20.666666666666668,34.208333333333336,13.541666666666666,0.7083333333333334,18.541666666666668,96.0,42.708333333333336,11.0
2011-01-12,62.0,42.541666666666664,31.0,20.458333333333332,38.25,17.791666666666668,0.041666666666666664,13.541666666666666,62.0,18.625,-16.0
2011-01-13,70.0,54.416666666666664,35.0,39.291666666666664,113.04166666666667,73.75,2.4166666666666665,29.916666666666668,101.0,35.083333333333336,-29.0
2011-01-14,72.0,48.333333333333336,28.0,27.958333333333332,72.70833333333333,44.75,0.7916666666666666,21.25,78.0,27.583333333333332,-20.0
2011-01-15,64.0,49.333333333333336,35.0,24.125,41.458333333333336,17.333333333333332,0.8333333333333334,25.041666666666668,66.0,23.166666666666668,-19.0
2011-01-16,61.0,47.208333333333336,37.0,16.166666666666668,19.375,3.2083333333333335,0.0,19.291666666666668,46.0,29.541666666666668,8.0
2011-01-17,71.0,50.583333333333336,34.0,17.041666666666668,33.25,16.208333333333332,0.08333333333333333,18.5,75.0,36.333333333333336,1.0
2011-01-18,77.0,61.375,42.0,34.583333333333336,90.375,55.791666666666664,0.7916666666666666,33.166666666666664,101.0,33.708333333333336,-25.0
2011-01-19,72.0,60.791666666666664,49.0,22.041666666666668,49.125,27.083333333333332,1.5,30.0,105.0,52.708333333333336,-3.0
2011-01-20,87.0,80.91666666666667,61.0,9.625,10.416666666666666,0.7916666666666666,0.5,15.083333333333334,56.0,35.833333333333336,26.0
2011-01-21,88.0,81.95833333333333,74.0,12.666666666666666,14.166666666666666,1.5,0.0,12.416666666666666,39.0,31.041666666666668,24.0
2011-01-22,90.0,88.0,85.0,13.916666666666666,22.333333333333332,8.416666666666666,0.0,12.791666666666666,69.0,43.166666666666664,20.0
2011-01-23,89.0,82.58333333333333,64.0,21.1,78.75,57.65,0.2727272727272727,19.454545454545453,82.0,38.25,5.0
2011-01-24,87.0,68.04166666666667,45.0,23.166666666666668,40.291666666666664,17.125,0.0,15.708333333333334,42.0,15.5,-10.0
2011-01-25,79.0,60.541666666666664,24.0,32.25,77.04166666666667,44.791666666666664,0.7916666666666666,24.583333333333332,86.0,29.0,-13.0
2011-01-26,80.0,54.541666666666664,30.0,27.375,47.041666666666664,19.666666666666668,0.5416666666666666,18.75,56.0,12.416666666666666,-20.0
2011-01-27,71.0,56.083333333333336,35.0,32.125,90.75,58.625,0.7083333333333334,21.833333333333332,68.0,14.375,-40.0
2011-01-28,72.0,50.708333333333336,27.0,21.916666666666668,38.958333333333336,17.041666666666668,0.4166666666666667,18.041666666666668,58.0,9.708333333333334,-30.0
2011-01-29,54.0,37.541666666666664,25.0,7.625,8.416666666666666,0.7916666666666666,0.20833333333333334,11.25,53.0,18.625,-12.0
2011-01-30,59.0,37.166666666666664,24.0,22.208333333333332,48.791666666666664,26.583333333333332,0.041666666666666664,19.125,55.0,19.791666666666668,-20.0
2011-01-31,64.0,45.041666666666664,28.0,34.583333333333336,81.91666666666667,47.333333333333336,2.0833333333333335,29.5,84.0,23.791666666666668,-41.0
2011-02-01,62.0,46.458333333333336,31.0,18.5,31.125,12.625,1.4583333333333333,16.25,120.0,56.208333333333336,-20.0
2011-02-02,48.0,31.375,16.0,15.75,20.541666666666668,4.791666666666667,0.7083333333333334,12.333333333333334,53.0,18.125,-10.0
2011-02-03,63.0,41.5,20.0,31.791666666666668,71.54166666666667,39.75,0.9583333333333334,23.583333333333332,67.0,12.791666666666666,-41.0
2011-02-04,70.0,46.666666666666664,26.0,35.041666666666664,104.08333333333333,69.04166666666667,2.1666666666666665,28.333333333333332,104.0,36.541666666666664,-35.0
2011-02-05,77.0,51.5,31.0,16.958333333333332,23.375,6.416666666666667,1.1666666666666667,22.041666666666668,96.0,46.166666666666664,-12.0
2011-02-06,88.0,82.41666666666667,76.0,34.78260869565217,58.21739130434783,23.434782608695652,0.8260869565217391,42.416666666666664,47.0,35.833333333333336,11.0
2011-02-07,95.0,89.16666666666667,77.0,25.208333333333332,38.291666666666664,13.083333333333334,0.16666666666666666,44.833333333333336,165.0,85.95833333333333,46.0
2011-02-08,89.0,55.0,31.0,18.708333333333332,26.791666666666668,8.083333333333334,0.041666666666666664,13.625,83.0,64.375,35.0
2011-02-09,57.0,37.541666666666664,19.0,24.541666666666668,40.125,15.583333333333334,0.3333333333333333,13.833333333333334,85.0,38.0,-9.0
2011-02-10,78.0,50.5,30.0,30.583333333333332,62.083333333333336,31.5,1.625,24.25,93.0,43.333333333333336,-3.0
2011-02-11,83.0,54.041666666666664,28.0,18.5,29.75,11.25,0.4166666666666667,20.791666666666668,86.0,41.583333333333336,-8.0
2011-02-12,55.0,36.916666666666664,25.0,15.916666666666666,18.833333333333332,2.9166666666666665,0.8333333333333334,12.166666666666666,89.0,42.708333333333336,0.0
2011-02-13,69.0,53.833333333333336,39.0,27.583333333333332,47.625,20.041666666666668,0.7916666666666666,25.625,90.0,46.333333333333336,-7.0
2011-02-14,88.0,81.79166666666667,60.0,29.291666666666668,37.625,8.333333333333334,0.25,37.56521739130435,61.0,50.041666666666664,38.0
2011-02-15,87.0,70.45833333333333,43.0,30.041666666666668,47.5,17.458333333333332,0.8333333333333334,40.708333333333336,99.0,66.20833333333333,44.0
2011-02-16,85.0,65.58333333333333,45.0,13.041666666666666,14.791666666666666,1.75,0.125,19.833333333333332,40.0,20.541666666666668,9.0
2011-02-17,87.0,73.125,46.0,17.125,21.375,4.25,0.4583333333333333,24.833333333333332,76.0,28.208333333333332,1.0
2011-02-18,82.0,49.458333333333336,21.0,11.541666666666666,14.291666666666666,2.75,0.25,11.208333333333334,59.0,13.166666666666666,-22.0
2011-02-19,65.0,44.75,23.0,21.25,31.666666666666668,10.416666666666666,0.5416666666666666,19.458333333333332,77.0,15.875,-40.0
