date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,,,,16.791666666666668,22.791666666666668,6.0,,39.583333333333336,,,
2011-01-02,,,,9.583333333333334,11.958333333333334,2.375,,22.0,,,
2011-01-03,,,,5.5,6.318181818181818,0.8181818181818182,,10.541666666666666,,,
2011-01-04,,,,11.375,14.416666666666666,3.0416666666666665,,14.5,,,
2011-01-05,,,,10.125,11.875,1.75,,12.083333333333334,,,
2011-01-06,,,,22.125,30.208333333333332,8.083333333333334,,20.333333333333332,,,
2011-01-07,,,,8.708333333333334,10.208333333333334,1.5,,10.875,,,
2011-01-08,,,,7.125,8.25,1.125,,14.083333333333334,,,
2011-01-09,,,,17.52173913043478,24.0,6.478260869565218,,29.695652173913043,,,
2011-01-10,,,,23.5,42.95454545454545,19.454545454545453,,30.125,,,
2011-01-11,,,,17.708333333333332,32.666666666666664,14.958333333333334,,27.125,,,
2011-01-12,,,,15.0,20.083333333333332,5.083333333333333,,16.5,,,
2011-01-13,,,,30.083333333333332,60.25,30.166666666666668,,24.25,,,
2011-01-14,,,,15.041666666666666,18.875,3.8333333333333335,,14.958333333333334,,,
2011-01-15,,,,16.833333333333332,20.333333333333332,3.5,,30.125,,,
2011-01-16,,,,22.958333333333332,37.958333333333336,15.0,,34.75,,,
2011-01-17,,,,17.5,24.59090909090909,7.090909090909091,,24.625,,,
2011-01-18,,,,29.458333333333332,63.833333333333336,34.375,,40.958333333333336,,,
2011-01-19,,,,19.833333333333332,43.5,23.666666666666668,,36.666666666666664,,,
2011-01-20,,,,10.458333333333334,11.25,0.7916666666666666,,25.875,,,
2011-01-21,,,,9.0,9.708333333333334,0.7083333333333334,,16.5,,,
2011-01-22,,,,7.541666666666667,8.708333333333334,1.1666666666666667,,14.916666666666666,,,
2011-01-23,,,,18.708333333333332,51.416666666666664,32.708333333333336,,34.9,,,
2011-01-24,,,,21.318181818181817,26.454545454545453,5.136363636363637,,,,,
2011-01-25,,,,21.125,36.791666666666664,15.666666666666666,,19.153846153846153,,,
2011-01-26,,,,19.375,25.666666666666668,6.291666666666667,,20.416666666666668,,,
2011-01-27,,,,21.416666666666668,53.458333333333336,32.041666666666664,,19.0,,,
2011-01-28,,,,15.125,20.416666666666668,5.291666666666667,,11.291666666666666,,,
2011-01-29,,,,,,,,6.5,,,
2011-01-30,,,,17.541666666666668,22.708333333333332,5.166666666666667,,8.416666666666666,,,
2011-01-31,,,,22.347826086956523,47.56521739130435,25.217391304347824,7.333333333333333,9.833333333333334,,,
2011-02-01,,,,18.25,34.083333333333336,15.833333333333334,12.208333333333334,13.0,,,
2011-02-02,,,,6.75,7.5,0.75,9.416666666666666,10.208333333333334,,,
2011-02-03,,,,23.916666666666668,43.166666666666664,19.25,12.083333333333334,10.25,,,
2011-02-04,,,,19.791666666666668,46.375,26.583333333333332,16.125,13.666666666666666,,,
2011-02-05,,,,9.75,10.791666666666666,1.0416666666666667,19.0,14.416666666666666,,,
2011-02-06,,,,31.583333333333332,49.583333333333336,18.0,36.625,36.583333333333336,,,
2011-02-07,,,,26.17391304347826,42.869565217391305,16.695652173913043,25.363636363636363,40.583333333333336,,,
2011-02-08,,,,13.166666666666666,14.666666666666666,1.5,6.25,9.125,,,
2011-02-09,,,,10.541666666666666,12.125,1.5833333333333333,6.0,7.958333333333333,,,
2011-02-10,,,,23.083333333333332,42.166666666666664,19.083333333333332,13.666666666666666,12.125,,,
2011-02-11,,,,10.958333333333334,11.791666666666666,0.8333333333333334,10.75,9.916666666666666,,,
2011-02-12,,,,9.083333333333334,9.625,0.5416666666666666,10.041666666666666,12.083333333333334,,,
2011-02-13,,,,19.90909090909091,24.181818181818183,4.2727272727272725,22.761904761904763,19.17391304347826,,,
2011-02-14,,,,30.695652173913043,45.17391304347826,14.478260869565217,30.40909090909091,29.375,,,
2011-02-15,,,,26.208333333333332,51.875,25.666666666666668,31.916666666666668,35.958333333333336,,,
2011-02-16,,,,17.875,21.041666666666668,3.1666666666666665,15.625,14.708333333333334,,,
2011-02-17,,,,14.166666666666666,19.666666666666668,5.5,15.25,19.458333333333332,,,
2011-02-18,,,,5.5,5.833333333333333,0.3333333333333333,7.416666666666667,8.75,,,
2011-02-19,,,,13.333333333333334,16.083333333333332,2.75,13.333333333333334,11.291666666666666,,,
2011-02-20,,,,21.083333333333332,32.541666666666664,11.458333333333334,15.458333333333334,12.958333333333334,,,
2011-02-21,,,,26.47826086956522,41.78260869565217,15.304347826086957,17.59090909090909,15.5,,,
2011-02-22,,,,11.583333333333334,12.916666666666666,1.3333333333333333,22.041666666666668,16.583333333333332,,,
2011-02-23,,,,21.083333333333332,25.625,4.541666666666667,21.875,27.25,,,
2011-02-24,,,,7.791666666666667,8.541666666666666,0.75,23.041666666666668,16.25,,,
2011-02-25,,,,8.416666666666666,9.0,0.5833333333333334,13.166666666666666,14.666666666666666,,,
2011-02-26,,,,7.333333333333333,8.5,1.1666666666666667,10.0,12.041666666666666,,,
2011-02-27,,,,4.333333333333333,4.708333333333333,0.375,8.541666666666666,7.875,,,
2011-02-28,,,,15.565217391304348,26.347826086956523,10.782608695652174,13.954545454545455,11.583333333333334,,,
2011-03-01,,,,20.958333333333332,28.625,7.666666666666667,11.75,17.583333333333332,,,
2011-03-02,,,,18.375,33.333333333333336,14.958333333333334,13.875,19.041666666666668,,,
2011-03-03,,,,6.0,7.25,1.25,12.041666666666666,11.291666666666666,,,
2011-03-04,,,,3.9583333333333335,4.958333333333333,1.0,15.416666666666666,13.125,,,
2011-03-05,,,,20.541666666666668,25.041666666666668,4.5,10.583333333333334,14.875,,,
2011-03-06,,,,16.272727272727273,22.09090909090909,5.818181818181818,11.409090909090908,25.208333333333332,,,
2011-03-07,,,,10.333333333333334,12.458333333333334,2.125,16.25,19.833333333333332,,,
2011-03-08,,,,10.541666666666666,11.541666666666666,1.0,17.041666666666668,16.583333333333332,,,
2011-03-09,,,,14.208333333333334,15.708333333333334,1.5,12.666666666666666,16.0,,,
2011-03-10,,,,5.083333333333333,5.75,0.6666666666666666,3.7916666666666665,7.666666666666667,,,
2011-03-11,,,,5.541666666666667,6.333333333333333,0.7916666666666666,8.125,10.166666666666666,,,
2011-03-12,,,,8.0,9.25,1.25,5.125,7.291666666666667,,,
2011-03-13,,,,7.409090909090909,7.681818181818182,0.2727272727272727,5.681818181818182,7.791666666666667,,,
2011-03-14,,,,15.541666666666666,18.541666666666668,3.0,11.041666666666666,10.5,,,
2011-03-15,,,,14.833333333333334,25.583333333333332,10.75,13.958333333333334,13.416666666666666,,,
2011-03-16,,,,15.375,20.25,4.875,18.958333333333332,14.125,,,
2011-03-17,,,,27.541666666666668,34.333333333333336,6.791666666666667,26.166666666666668,29.958333333333332,,,
