date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2011-01-01,183.75,4.0,7.833333333333333,13.695652173913043,18.956521739130434,5.260869565217392,1.5,191.58333333333334
2011-01-02,191.43478260869566,3.4347826086956523,2.608695652173913,7.333333333333333,8.833333333333334,1.5,1.9583333333333333,194.04347826086956
2011-01-03,191.375,3.782608695652174,4.0,12.166666666666666,14.75,2.5833333333333335,2.1666666666666665,195.375
2011-01-04,193.95652173913044,4.695652173913044,6.434782608695652,9.875,12.708333333333334,2.8333333333333335,3.9583333333333335,200.3913043478261
2011-01-05,191.04347826086956,3.347826086956522,4.434782608695652,10.541666666666666,14.083333333333334,3.5416666666666665,1.75,195.47826086956522
2011-01-06,182.2608695652174,3.391304347826087,6.086956521739131,12.458333333333334,17.541666666666668,5.083333333333333,1.7083333333333333,188.34782608695653
2011-01-07,184.04166666666666,3.0869565217391304,6.375,15.916666666666666,22.208333333333332,6.291666666666667,1.25,190.41666666666666
2011-01-08,184.33333333333334,3.391304347826087,8.791666666666666,15.708333333333334,22.291666666666668,6.583333333333333,1.0,193.125
2011-01-09,186.875,4.434782608695652,9.291666666666666,18.791666666666668,29.083333333333332,10.291666666666666,4.0,196.16666666666666
2011-01-10,191.7391304347826,5.565217391304348,12.08695652173913,22.708333333333332,35.458333333333336,12.75,3.8260869565217392,203.82608695652175
2011-01-11,189.83333333333334,4.130434782608695,8.416666666666666,14.478260869565217,19.73913043478261,5.260869565217392,3.2916666666666665,198.25
2011-01-12,191.29166666666666,4.173913043478261,12.041666666666666,18.125,28.333333333333332,10.208333333333334,1.4583333333333333,203.33333333333334
2011-01-13,190.20833333333334,4.086956521739131,15.75,15.166666666666666,23.458333333333332,8.291666666666666,2.9166666666666665,205.95833333333334
2011-01-14,193.17391304347825,4.260869565217392,7.695652173913044,12.166666666666666,19.791666666666668,7.625,4.541666666666667,200.8695652173913
2011-01-15,191.29166666666666,3.6956521739130435,7.708333333333333,11.708333333333334,15.083333333333334,3.375,2.0416666666666665,199.0
2011-01-16,191.375,4.086956521739131,12.333333333333334,19.5,28.954545454545453,9.454545454545455,1.2727272727272727,203.70833333333334
2011-01-17,189.79166666666666,3.347826086956522,10.458333333333334,20.708333333333332,32.666666666666664,11.958333333333334,0.7916666666666666,200.25
2011-01-18,192.08695652173913,5.0,19.17391304347826,27.208333333333332,51.833333333333336,24.625,1.375,211.2608695652174
2011-01-19,192.22222222222223,5.0,24.333333333333332,29.458333333333332,61.958333333333336,32.5,1.2083333333333333,216.55555555555554
2011-01-20,192.0,3.875,18.0,24.375,35.791666666666664,11.416666666666666,1.1304347826086956,210.0
2011-01-21,190.25,3.625,13.333333333333334,23.347826086956523,32.78260869565217,9.434782608695652,0.8333333333333334,203.58333333333334
2011-01-22,189.54166666666666,3.0,10.708333333333334,15.041666666666666,20.5,5.458333333333333,0.9583333333333334,200.25
2011-01-23,191.375,3.0833333333333335,9.791666666666666,11.958333333333334,16.666666666666668,4.708333333333333,1.4166666666666667,201.16666666666666
2011-01-24,191.75,2.625,8.875,9.958333333333334,14.916666666666666,4.958333333333333,1.0833333333333333,200.625
2011-01-25,193.33333333333334,3.4166666666666665,9.75,13.375,19.416666666666668,6.041666666666667,2.25,203.08333333333334
2011-01-26,194.66666666666666,3.0,10.75,13.291666666666666,19.541666666666668,6.25,1.4583333333333333,205.41666666666666
2011-01-27,195.5,2.8125,10.041666666666666,14.375,20.166666666666668,5.791666666666667,3.4583333333333335,205.54166666666666
2011-01-28,195.41666666666666,0.3333333333333333,11.291666666666666,18.125,26.375,8.25,3.2083333333333335,206.70833333333334
2011-01-29,194.375,0.0,9.75,15.166666666666666,19.625,4.458333333333333,1.4166666666666667,204.125
2011-01-30,196.95833333333334,0.20833333333333334,14.583333333333334,22.083333333333332,37.583333333333336,15.5,2.9565217391304346,211.54166666666666
2011-01-31,194.41666666666666,0.041666666666666664,13.541666666666666,21.565217391304348,32.34782608695652,10.782608695652174,2.375,207.95833333333334
2011-02-01,194.20833333333334,2.1818181818181817,17.083333333333332,19.75,32.083333333333336,12.333333333333334,2.375,211.29166666666666
2011-02-02,193.16666666666666,1.9583333333333333,10.416666666666666,12.791666666666666,19.583333333333332,6.791666666666667,1.625,203.58333333333334
2011-02-03,195.08333333333334,2.625,12.208333333333334,17.166666666666668,28.083333333333332,10.916666666666666,1.9166666666666667,207.29166666666666
2011-02-04,195.25,2.75,11.833333333333334,15.666666666666666,21.416666666666668,5.75,3.25,207.08333333333334
2011-02-05,197.54166666666666,4.625,14.333333333333334,20.25,26.791666666666668,6.541666666666667,4.125,211.875
2011-02-06,196.69565217391303,5.739130434782608,18.434782608695652,27.791666666666668,45.166666666666664,17.375,2.7916666666666665,215.1304347826087
2011-02-07,197.3913043478261,4.869565217391305,19.17391304347826,21.875,32.166666666666664,10.291666666666666,2.2916666666666665,216.56521739130434
2011-02-08,194.33333333333334,2.375,12.291666666666666,12.583333333333334,17.958333333333332,5.375,1.7916666666666667,206.625
2011-02-09,196.25,3.25,12.583333333333334,16.708333333333332,24.375,7.666666666666667,1.826086956521739,208.83333333333334
2011-02-10,196.29166666666666,3.7083333333333335,15.416666666666666,17.695652173913043,26.17391304347826,8.478260869565217,2.0,211.70833333333334
2011-02-11,188.65217391304347,3.3333333333333335,11.521739130434783,11.666666666666666,15.458333333333334,3.7916666666666665,1.375,200.17391304347825
2011-02-12,191.125,4.833333333333333,13.666666666666666,16.25,22.208333333333332,5.958333333333333,1.7916666666666667,204.79166666666666
2011-02-13,193.45833333333334,6.916666666666667,23.75,30.958333333333332,51.416666666666664,20.458333333333332,1.3333333333333333,217.20833333333334
2011-02-14,191.125,6.25,19.25,26.875,47.041666666666664,20.166666666666668,1.0,210.375
2011-02-15,195.47826086956522,5.217391304347826,19.73913043478261,25.916666666666668,42.083333333333336,16.166666666666668,1.25,215.2173913043478
2011-02-16,192.20833333333334,3.7916666666666665,14.791666666666666,21.416666666666668,32.25,10.833333333333334,1.125,207.0
2011-02-17,192.20833333333334,3.9583333333333335,14.291666666666666,17.291666666666668,28.5,11.208333333333334,1.875,206.5
2011-02-18,194.83333333333334,4.291666666666667,12.541666666666666,13.875,21.25,7.375,1.2916666666666667,207.375
2011-02-19,190.1304347826087,4.875,11.652173913043478,12.916666666666666,17.0,4.083333333333333,0.7391304347826086,201.7826086956522
2011-02-20,190.5,6.666666666666667,23.416666666666668,23.52173913043478,35.65217391304348,12.130434782608695,1.5416666666666667,213.91666666666666
2011-02-21,189.66666666666666,6.416666666666667,22.458333333333332,26.916666666666668,41.583333333333336,14.666666666666666,2.9166666666666665,212.125
2011-02-22,188.95833333333334,7.083333333333333,17.875,27.125,35.916666666666664,8.791666666666666,2.5,206.83333333333334
2011-02-23,194.82608695652175,7.208333333333333,19.782608695652176,21.666666666666668,35.291666666666664,13.625,1.4583333333333333,214.6086956521739
2011-02-24,196.54166666666666,5.086956521739131,17.708333333333332,23.25,29.041666666666668,5.791666666666667,2.875,214.25
2011-02-25,194.70833333333334,5.458333333333333,19.75,22.875,31.375,8.5,1.25,214.45833333333334
2011-02-26,193.83333333333334,4.5,25.166666666666668,14.833333333333334,19.166666666666668,4.333333333333333,1.0,219.0
2011-02-27,191.52173913043478,5.25,29.17391304347826,20.208333333333332,28.75,8.541666666666666,1.0416666666666667,220.69565217391303
2011-02-28,192.54166666666666,5.708333333333333,14.958333333333334,24.041666666666668,33.791666666666664,9.75,1.0833333333333333,207.5
2011-03-01,189.7826086956522,7.875,27.869565217391305,29.47826086956522,47.26086956521739,17.782608695652176,1.625,217.65217391304347
2011-03-02,192.7826086956522,7.833333333333333,20.652173913043477,27.875,44.416666666666664,16.541666666666668,1.5833333333333333,213.43478260869566
2011-03-03,193.875,6.708333333333333,13.0,16.083333333333332,19.958333333333332,3.875,1.125,206.875
2011-03-04,197.16666666666666,4.608695652173913,15.666666666666666,19.708333333333332,24.708333333333332,5.0,0.9583333333333334,212.83333333333334
2011-03-05,197.41666666666666,6.208333333333333,24.166666666666668,28.416666666666668,50.875,22.458333333333332,1.125,221.58333333333334
2011-03-06,197.17391304347825,6.416666666666667,23.26086956521739,25.708333333333332,43.166666666666664,17.458333333333332,2.2916666666666665,220.43478260869566
2011-03-07,199.91666666666666,6.375,16.125,22.416666666666668,28.541666666666668,6.125,2.6666666666666665,216.04166666666666
2011-03-08,199.29166666666666,7.416666666666667,16.166666666666668,23.083333333333332,29.625,6.541666666666667,2.2916666666666665,215.45833333333334
2011-03-09,197.91666666666666,7.375,15.458333333333334,20.875,26.458333333333332,5.583333333333333,1.125,213.375
2011-03-10,190.08695652173913,5.666666666666667,12.608695652173912,12.041666666666666,15.375,3.3333333333333335,0.6086956521739131,202.69565217391303
2011-03-11,191.125,6.125,12.75,10.782608695652174,12.91304347826087,2.130434782608696,2.4166666666666665,203.875
2011-03-12,191.91666666666666,5.958333333333333,12.041666666666666,13.583333333333334,17.541666666666668,3.9583333333333335,1.6666666666666667,203.95833333333334
2011-03-13,193.04166666666666,6.791666666666667,15.458333333333334,19.083333333333332,24.708333333333332,5.625,2.2083333333333335,208.5
2011-03-14,192.7391304347826,4.391304347826087,17.130434782608695,22.625,31.166666666666668,8.541666666666666,2.75,209.8695652173913
2011-03-15,194.16666666666666,4.478260869565218,17.083333333333332,22.833333333333332,32.791666666666664,9.958333333333334,2.5,211.25
2011-03-16,192.20833333333334,3.3333333333333335,11.5,15.541666666666666,21.041666666666668,5.5,1.6666666666666667,203.70833333333334
2011-03-17,187.33333333333334,3.9583333333333335,13.625,14.041666666666666,16.5,2.4583333333333335,1.125,200.95833333333334
2011-03-18,197.0,6.625,19.17391304347826,21.583333333333332,25.541666666666668,3.9583333333333335,1.375,216.17391304347825
2011-03-19,194.83333333333334,4.166666666666667,14.458333333333334,17.375,23.375,6.0,1.0416666666666667,209.29166666666666
2011-03-20,195.04166666666666,4.291666666666667,14.541666666666666,15.25,19.791666666666668,4.541666666666667,1.608695652173913,209.58333333333334
2011-03-21,196.41666666666666,4.875,15.458333333333334,18.08695652173913,22.869565217391305,4.782608695652174,1.3333333333333333,211.875
2011-03-22,189.6086956521739,4.478260869565218,18.0,27.5,37.5,10.0,2.6666666666666665,207.6086956521739
2011-03-23,186.20833333333334,4.333333333333333,18.666666666666668,23.75,30.458333333333332,6.708333333333333,1.2083333333333333,204.875
2011-03-24,186.33333333333334,4.25,12.125,9.166666666666666,11.0,1.8333333333333333,1.4583333333333333,198.45833333333334
2011-03-25,189.25,3.2916666666666665,11.833333333333334,10.125,11.625,1.5,1.0416666666666667,201.08333333333334
2011-03-26,195.1304347826087,4.0,12.304347826086957,15.380952380952381,19.19047619047619,3.8095238095238093,1.5714285714285714,207.43478260869566
2011-03-27,195.79166666666666,4.75,16.291666666666668,18.458333333333332,23.333333333333332,4.875,1.875,212.08333333333334
2011-03-28,193.91666666666666,4.791666666666667,15.791666666666666,18.708333333333332,22.541666666666668,3.8333333333333335,2.0,209.70833333333334
2011-03-29,195.04166666666666,4.833333333333333,16.541666666666668,19.916666666666668,25.375,5.458333333333333,1.375,211.58333333333334
2011-03-30,187.82608695652175,4.541666666666667,16.652173913043477,15.833333333333334,20.875,5.041666666666667,1.0434782608695652,204.47826086956522
2011-03-31,184.54166666666666,2.9130434782608696,13.833333333333334,9.347826086956522,11.043478260869565,1.6956521739130435,0.7083333333333334,198.375
2011-04-01,188.875,4.363636363636363,31.208333333333332,26.583333333333332,31.541666666666668,4.958333333333333,2.8333333333333335,220.08333333333334
2011-04-02,187.5,3.875,9.916666666666666,20.304347826086957,24.304347826086957,4.0,2.4166666666666665,197.41666666666666
2011-04-03,182.3913043478261,2.125,3.739130434782609,10.458333333333334,12.75,2.2916666666666665,1.125,186.1304347826087
2011-04-04,183.41666666666666,2.25,5.125,16.833333333333332,22.291666666666668,5.458333333333333,1.125,188.54166666666666
2011-04-05,184.33333333333334,3.0833333333333335,9.458333333333334,22.416666666666668,27.75,5.333333333333333,1.5217391304347827,193.79166666666666
2011-04-06,183.20833333333334,2.9583333333333335,20.916666666666668,20.375,25.583333333333332,5.208333333333333,1.6666666666666667,204.125
2011-04-07,187.56521739130434,1.7083333333333333,9.478260869565217,11.5,14.0,2.5,0.875,197.04347826086956
2011-04-08,184.54166666666666,1.625,5.166666666666667,5.791666666666667,6.666666666666667,0.875,0.25,189.70833333333334
2011-04-09,186.16666666666666,2.75,8.833333333333334,15.708333333333334,19.291666666666668,3.5833333333333335,1.0,195.0
2011-04-10,188.75,2.75,7.0,14.791666666666666,16.083333333333332,1.2916666666666667,2.4166666666666665,195.75
2011-04-11,182.47826086956522,3.0,8.347826086956522,21.875,26.375,4.5,2.9583333333333335,190.82608695652175
2011-04-12,183.16666666666666,2.0416666666666665,6.458333333333333,16.82608695652174,20.695652173913043,3.869565217391304,1.375,189.625
2011-04-13,182.58333333333334,2.5833333333333335,12.958333333333334,21.958333333333332,27.125,5.166666666666667,2.1666666666666665,195.54166666666666
2011-04-14,182.375,2.7083333333333335,9.875,21.833333333333332,25.666666666666668,3.8333333333333335,3.2083333333333335,192.25
2011-04-15,189.30434782608697,3.75,14.434782608695652,30.541666666666668,36.5,5.958333333333333,3.869565217391304,203.7391304347826
2011-04-16,189.875,3.125,8.875,18.333333333333332,23.125,4.791666666666667,1.5833333333333333,198.75
2011-04-17,188.08333333333334,1.875,2.875,11.833333333333334,13.708333333333334,1.875,1.0833333333333333,190.95833333333334
2011-04-18,188.04166666666666,3.0416666666666665,11.625,23.708333333333332,31.333333333333332,7.625,1.375,199.66666666666666
2011-04-19,182.82608695652175,1.625,4.434782608695652,9.166666666666666,11.333333333333334,2.1666666666666665,0.6666666666666666,187.2608695652174
2011-04-20,184.08333333333334,1.9166666666666667,5.25,14.958333333333334,18.833333333333332,3.875,0.7916666666666666,189.33333333333334
2011-04-21,184.45833333333334,2.5416666666666665,9.041666666666666,19.041666666666668,25.875,6.833333333333333,1.5416666666666667,193.5
2011-04-22,184.54166666666666,2.7083333333333335,16.666666666666668,19.17391304347826,28.91304347826087,9.73913043478261,0.9166666666666666,201.20833333333334
2011-04-23,190.65217391304347,1.8333333333333333,7.739130434782608,9.916666666666666,11.916666666666666,2.0,0.5833333333333334,198.3913043478261
2011-04-24,189.33333333333334,2.625,5.875,13.75,15.916666666666666,2.1666666666666665,0.9583333333333334,195.20833333333334
2011-04-25,189.79166666666666,2.9166666666666665,8.333333333333334,19.291666666666668,23.791666666666668,4.5,1.0869565217391304,198.125
2011-04-26,188.29166666666666,2.1666666666666665,7.125,10.875,13.791666666666666,2.9166666666666665,2.0,195.41666666666666
2011-04-27,178.65217391304347,1.625,6.3478260869565215,7.166666666666667,8.416666666666666,1.25,0.5416666666666666,185.0
2011-04-28,181.41666666666666,2.4583333333333335,6.0,16.041666666666668,19.583333333333332,3.5416666666666665,1.125,187.41666666666666
2011-04-29,183.45833333333334,2.2083333333333335,6.25,12.541666666666666,14.541666666666666,2.0,1.4166666666666667,189.70833333333334
2011-04-30,183.0,1.6666666666666667,7.0,9.208333333333334,11.666666666666666,2.4583333333333335,1.5,190.0
2011-05-01,183.82608695652175,1.7083333333333333,4.6521739130434785,6.875,8.0,1.125,1.0416666666666667,188.47826086956522
2011-05-02,188.65217391304347,3.2083333333333335,9.695652173913043,18.17391304347826,22.043478260869566,3.869565217391304,2.0416666666666665,198.34782608695653
2011-05-03,188.91666666666666,3.4583333333333335,10.5,16.666666666666668,19.666666666666668,3.0,1.25,199.41666666666666
2011-05-04,187.33333333333334,2.9583333333333335,6.791666666666667,13.041666666666666,15.791666666666666,2.75,1.7916666666666667,194.125
2011-05-05,182.1304347826087,2.4583333333333335,6.913043478260869,12.458333333333334,14.0,1.5416666666666667,1.2173913043478262,189.04347826086956
2011-05-06,181.45833333333334,2.3333333333333335,9.125,11.791666666666666,14.791666666666666,3.0,1.0416666666666667,190.58333333333334
2011-05-07,177.125,1.9166666666666667,6.375,10.25,13.0,2.75,0.8333333333333334,183.5
2011-05-08,177.375,2.2083333333333335,7.625,11.208333333333334,13.375,2.1666666666666665,1.5,185.0
2011-05-09,186.43478260869566,3.2083333333333335,11.0,17.791666666666668,22.916666666666668,5.125,1.9583333333333333,197.43478260869566
2011-05-10,181.875,2.9583333333333335,15.166666666666666,20.125,33.666666666666664,13.541666666666666,1.6666666666666667,197.04166666666666
2011-05-11,179.5,2.875,13.833333333333334,17.416666666666668,35.625,18.208333333333332,1.1666666666666667,193.33333333333334
2011-05-12,177.66666666666666,2.2916666666666665,11.458333333333334,14.391304347826088,23.608695652173914,9.217391304347826,0.625,189.125
2011-05-13,187.65217391304347,2.7083333333333335,6.130434782608695,13.476190476190476,16.523809523809526,3.0476190476190474,0.8571428571428571,193.7826086956522
2011-05-14,189.45833333333334,2.3333333333333335,3.5833333333333335,12.458333333333334,14.0,1.5416666666666667,1.2916666666666667,193.04166666666666
2011-05-15,191.20833333333334,2.0,6.0,11.875,13.0,1.125,1.6956521739130435,197.20833333333334
2011-05-16,190.125,2.1666666666666665,8.5,15.041666666666666,17.208333333333332,2.1666666666666665,1.9166666666666667,198.625
2011-05-17,181.65217391304347,2.5,11.521739130434783,17.916666666666668,20.5,2.5833333333333335,1.75,193.17391304347825
2011-05-18,182.70833333333334,2.7916666666666665,10.541666666666666,19.083333333333332,23.875,4.791666666666667,1.9583333333333333,193.25
2011-05-19,182.54166666666666,2.5652173913043477,18.791666666666668,15.458333333333334,18.75,3.2916666666666665,1.5416666666666667,201.33333333333334
2011-05-20,180.54166666666666,2.875,11.541666666666666,16.666666666666668,21.583333333333332,4.916666666666667,1.5,192.08333333333334
2011-05-21,184.08695652173913,2.5,9.652173913043478,14.208333333333334,19.083333333333332,4.875,1.0416666666666667,193.7391304347826
2011-05-22,183.125,1.875,4.75,10.956521739130435,14.695652173913043,3.739130434782609,0.5,187.875
2011-05-23,186.83333333333334,2.25,5.75,17.208333333333332,20.833333333333332,3.625,0.5416666666666666,192.58333333333334
2011-05-24,186.79166666666666,2.4166666666666665,6.375,16.458333333333332,20.708333333333332,4.25,0.6666666666666666,193.16666666666666
2011-05-25,183.43478260869566,2.5833333333333335,11.304347826086957,15.041666666666666,21.5,6.458333333333333,1.173913043478261,194.7391304347826
2011-05-26,179.54166666666666,2.2916666666666665,8.833333333333334,14.25,16.833333333333332,2.5833333333333335,0.8333333333333334,188.375
2011-05-27,178.79166666666666,2.75,8.666666666666666,17.666666666666668,24.125,6.458333333333333,0.5416666666666666,187.45833333333334
2011-05-28,182.54166666666666,3.7916666666666665,17.541666666666668,23.041666666666668,30.416666666666668,7.375,0.4583333333333333,200.08333333333334
2011-05-29,185.82608695652175,1.6666666666666667,6.913043478260869,11.541666666666666,14.666666666666666,3.125,0.0,192.7391304347826
2011-05-30,184.41666666666666,1.0416666666666667,4.541666666666667,8.166666666666666,10.416666666666666,2.25,0.7083333333333334,188.95833333333334
2011-05-31,185.875,1.5,6.291666666666667,11.166666666666666,16.5,5.333333333333333,0.875,192.16666666666666
2011-06-01,184.375,1.1666666666666667,7.041666666666667,9.173913043478262,10.73913043478261,1.565217391304348,0.5833333333333334,191.41666666666666
2011-06-02,180.57142857142858,2.5217391304347827,12.523809523809524,15.291666666666666,23.958333333333332,8.666666666666666,0.7083333333333334,193.0952380952381
2011-06-03,179.875,3.2083333333333335,10.916666666666666,15.291666666666666,21.791666666666668,6.5,1.125,190.79166666666666
2011-06-04,179.54166666666666,2.75,9.625,11.958333333333334,15.25,3.2916666666666665,1.3043478260869565,189.16666666666666
2011-06-05,180.08333333333334,2.6666666666666665,10.125,11.708333333333334,14.291666666666666,2.5833333333333335,0.8333333333333334,190.20833333333334
2011-06-06,189.56521739130434,3.4583333333333335,12.304347826086957,18.125,23.791666666666668,5.666666666666667,1.9583333333333333,201.8695652173913
2011-06-07,187.0,2.4166666666666665,9.541666666666666,11.541666666666666,13.625,2.0833333333333335,0.8333333333333334,196.54166666666666
2011-06-08,184.16666666666666,2.5,10.25,16.708333333333332,20.125,3.4166666666666665,0.9583333333333334,194.41666666666666
2011-06-09,185.66666666666666,2.125,9.75,9.958333333333334,13.541666666666666,3.5833333333333335,0.7916666666666666,195.41666666666666
2011-06-10,180.47826086956522,2.7083333333333335,13.217391304347826,16.416666666666668,22.0,5.583333333333333,1.375,193.69565217391303
2011-06-11,178.70833333333334,3.1666666666666665,16.791666666666668,18.217391304347824,23.217391304347824,5.0,0.625,195.5
2011-06-12,184.16666666666666,3.7916666666666665,12.541666666666666,16.333333333333332,19.291666666666668,2.9583333333333335,1.0833333333333333,196.70833333333334
2011-06-13,179.04166666666666,2.5416666666666665,9.5,16.083333333333332,20.041666666666668,3.9583333333333335,1.5833333333333333,188.54166666666666
2011-06-14,188.4090909090909,2.8333333333333335,11.909090909090908,18.708333333333332,22.125,3.4166666666666665,0.8695652173913043,200.3181818181818
2011-06-15,190.0,2.4583333333333335,11.291666666666666,16.333333333333332,21.833333333333332,5.5,1.125,201.29166666666666
2011-06-16,187.16666666666666,2.5,10.083333333333334,15.291666666666666,17.958333333333332,2.6666666666666665,0.5833333333333334,197.25
2011-06-17,188.95833333333334,2.7083333333333335,13.166666666666666,19.166666666666668,24.166666666666668,5.0,1.1666666666666667,202.125
2011-06-18,181.17391304347825,2.9166666666666665,11.91304347826087,19.291666666666668,24.625,5.333333333333333,1.5416666666666667,193.08695652173913
2011-06-19,181.20833333333334,2.5833333333333335,8.666666666666666,10.458333333333334,13.333333333333334,2.875,0.5,189.875
2011-06-20,180.625,2.7916666666666665,14.916666666666666,17.416666666666668,27.541666666666668,10.125,0.75,195.54166666666666
2011-06-21,178.33333333333334,2.2916666666666665,11.875,16.73913043478261,26.608695652173914,9.869565217391305,1.5416666666666667,190.20833333333334
2011-06-22,184.52173913043478,2.4583333333333335,13.391304347826088,16.041666666666668,30.208333333333332,14.166666666666666,2.2083333333333335,197.91304347826087
