date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,4.916666666666667,22.08695652173913,28.82608695652174,6.739130434782608,,19.75
2011-01-02,3.9583333333333335,17.25,22.625,5.375,,14.708333333333334
2011-01-03,2.8333333333333335,11.958333333333334,14.25,2.2916666666666665,,3.7916666666666665
2011-01-04,4.130434782608695,20.625,27.125,6.5,,8.125
2011-01-05,3.625,23.375,38.291666666666664,14.916666666666666,,4.833333333333333
2011-01-06,6.086956521739131,39.608695652173914,72.6086956521739,33.0,,13.91304347826087
2011-01-07,3.0,18.08695652173913,23.652173913043477,5.565217391304348,,5.541666666666667
2011-01-08,3.2083333333333335,14.541666666666666,18.75,4.208333333333333,,5.208333333333333
2011-01-09,5.083333333333333,31.0,43.875,12.875,,18.083333333333332
2011-01-10,5.608695652173913,39.25,69.125,29.875,,22.291666666666668
2011-01-11,4.375,28.333333333333332,51.458333333333336,23.125,,18.583333333333332
2011-01-12,3.782608695652174,28.782608695652176,45.82608695652174,17.043478260869566,,7.608695652173913
2011-01-13,6.791666666666667,45.82608695652174,112.95652173913044,67.1304347826087,,20.583333333333332
2011-01-14,4.541666666666667,25.916666666666668,39.416666666666664,13.5,,9.041666666666666
2011-01-15,5.75,29.625,43.916666666666664,14.291666666666666,,16.25
2011-01-16,4.173913043478261,31.583333333333332,46.666666666666664,15.083333333333334,,19.5
2011-01-17,3.8333333333333335,28.333333333333332,44.041666666666664,15.708333333333334,,13.083333333333334
2011-01-18,6.458333333333333,46.916666666666664,93.79166666666667,46.875,,29.291666666666668
2011-01-19,4.708333333333333,30.91304347826087,59.130434782608695,28.217391304347824,,26.791666666666668
2011-01-20,3.0,20.818181818181817,29.09090909090909,8.272727272727273,,17.454545454545453
2011-01-21,3.125,22.75,34.666666666666664,11.916666666666666,,10.083333333333334
2011-01-22,4.782608695652174,18.541666666666668,36.375,17.833333333333332,,8.541666666666666
2011-01-23,8.416666666666666,38.083333333333336,130.91666666666666,92.83333333333333,,20.125
2011-01-24,4.5,33.791666666666664,58.916666666666664,25.125,,10.875
2011-01-25,6.125,40.91304347826087,92.6086956521739,51.69565217391305,,24.541666666666668
2011-01-26,4.208333333333333,32.0,50.5,18.5,,13.25
2011-01-27,5.304347826086956,34.82608695652174,69.52173913043478,34.69565217391305,,16.0
2011-01-28,4.434782608695652,27.5,49.125,21.625,,15.541666666666666
2011-01-29,2.625,10.125,12.5,2.375,,6.625
2011-01-30,4.708333333333333,32.0,57.791666666666664,25.791666666666668,,9.666666666666666
2011-01-31,4.791666666666667,37.608695652173914,65.21739130434783,27.608695652173914,,14.166666666666666
2011-02-01,5.708333333333333,34.416666666666664,76.375,41.958333333333336,,15.916666666666666
2011-02-02,3.5833333333333335,21.166666666666668,32.75,11.583333333333334,,7.208333333333333
2011-02-03,7.045454545454546,41.0,84.72727272727273,43.72727272727273,,13.304347826086957
2011-02-04,6.541666666666667,39.458333333333336,79.04166666666667,39.583333333333336,,18.75
2011-02-05,4.666666666666667,22.541666666666668,27.5,4.958333333333333,,16.083333333333332
