date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,196.0,90.0,77.625,57.0,15.583333333333334,7.541666666666667,9.166666666666666,1.625,,0,3.375,40.666666666666664,74.0,56.541666666666664,39.0,211.58333333333334
2011-01-02,191.95833333333334,99.0,84.41666666666667,42.0,11.375,7.208333333333333,10.333333333333334,3.125,,4,1.8333333333333333,23.291666666666668,54.0,24.5,-3.0,203.33333333333334
2011-01-03,196.04166666666666,100.0,82.66666666666667,53.0,14.041666666666666,9.5,14.083333333333334,4.583333333333333,,2,3.5416666666666665,36.25,74.0,35.291666666666664,-3.0,210.08333333333334
2011-01-04,188.08333333333334,96.0,70.91666666666667,53.0,8.333333333333334,4.708333333333333,5.833333333333333,1.125,,1,2.2916666666666665,25.625,44.0,22.625,-4.0,196.41666666666666
2011-01-05,192.25,92.0,73.45833333333333,48.0,16.125,15.478260869565217,21.0,5.521739130434782,,0,2.6666666666666665,25.333333333333332,64.0,15.5,-23.0,208.375
2011-01-06,195.875,98.0,81.83333333333333,60.0,17.458333333333332,18.833333333333332,30.541666666666668,11.708333333333334,,0,2.5,25.0,71.0,10.833333333333334,-36.0,213.33333333333334
2011-01-07,201.0,98.0,80.625,56.0,20.833333333333332,17.75,32.125,14.375,,0,2.2083333333333335,29.416666666666668,88.0,28.791666666666668,-21.0,221.83333333333334
2011-01-08,194.54166666666666,99.0,73.875,46.0,16.416666666666668,11.5,16.041666666666668,4.541666666666667,,0,2.0833333333333335,24.208333333333332,113.0,46.708333333333336,-29.0,210.95833333333334
2011-01-09,201.58333333333334,94.0,74.20833333333333,47.0,19.458333333333332,13.291666666666666,18.375,5.083333333333333,,0,5.208333333333333,47.416666666666664,96.0,52.583333333333336,4.0,221.04166666666666
2011-01-10,201.58333333333334,98.0,82.08333333333333,60.0,21.541666666666668,19.541666666666668,27.791666666666668,8.25,,0,4.75,61.125,82.0,32.041666666666664,-18.0,223.125
