date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.478,68.0,54.0,37.0,15.174,13.75,16.417,2.667,16.375,3.958,20.917,76.0,25.792,-6.0,207.652
2011-01-02,189.696,77.0,55.75,36.0,10.957,8.958,11.167,2.208,9.208,3.583,14.542,104.0,34.042,-19.0,200.652
2011-01-03,185.348,52.0,38.5,24.0,5.478,4.75,5.5,0.75,3.042,1.167,4.417,99.0,50.375,21.0,190.826
2011-01-04,185.826,70.0,51.292,33.0,9.478,9.739,12.348,2.609,6.792,4.583,8.917,94.0,29.625,-22.0,195.304
2011-01-05,189.286,59.0,43.0,24.0,9.667,13.0,15.913,2.913,4.2,2.87,8.222,75.0,28.333,-12.0,198.952
2011-01-06,190.091,60.0,41.167,20.0,18.409,21.375,32.125,10.75,15.3,4.208,22.444,104.0,43.958,-5.0,208.5
2011-01-07,189.625,61.0,42.542,26.0,7.917,7.375,8.75,1.375,2.75,2.304,5.625,84.0,38.292,5.0,197.542
2011-01-08,192.208,57.0,42.75,26.0,9.875,9.417,11.167,1.75,4.75,2.542,6.792,86.0,32.667,-7.0,202.083
2011-01-09,199.208,70.0,51.875,32.0,24.042,19.458,29.208,9.75,21.333,5.417,32.458,90.0,29.583,-22.0,223.25
2011-01-10,198.458,71.0,52.25,33.0,24.542,26.583,36.25,9.667,16.792,5.625,27.875,96.0,42.375,-16.0,223.0
2011-01-11,198.625,67.0,47.917,25.0,18.542,14.565,28.609,14.043,9.292,3.958,19.583,103.0,35.167,-3.0,217.167
2011-01-12,199.292,53.0,37.333,24.0,16.958,15.417,25.5,10.083,4.875,2.583,8.542,69.0,17.542,-20.0,216.25
2011-01-13,200.042,59.0,42.333,24.0,18.917,22.5,35.208,12.708,8.208,4.417,14.708,107.0,34.333,-39.0,218.958
2011-01-14,202.417,53.0,40.0,25.0,13.417,11.875,16.917,5.042,8.208,2.739,11.5,77.0,33.875,-10.0,215.833
2011-01-15,204.5,66.0,48.417,36.0,17.042,14.083,17.875,3.792,13.5,3.917,20.458,66.0,24.333,-27.0,221.542
2011-01-16,202.5,54.0,45.458,36.0,20.792,19.0,30.625,11.625,20.583,3.417,30.958,42.0,27.417,6.0,223.292
2011-01-17,204.167,59.0,47.208,30.0,25.458,25.458,37.917,12.458,16.875,4.667,27.292,74.0,29.958,-3.0,229.625
2011-01-18,208.75,67.0,52.667,36.0,37.5,30.826,59.87,29.043,24.125,7.125,41.583,82.0,21.667,-31.0,246.25
2011-01-19,204.917,79.0,58.25,40.0,22.417,18.833,30.708,11.875,16.208,5.542,32.0,95.0,39.458,-21.0,227.333
2011-01-20,202.909,91.0,88.042,83.0,15.0,18.864,22.318,3.455,14.25,2.045,21.391,25.0,15.792,2.0,217.909
2011-01-21,201.87,93.0,88.625,84.0,13.696,15.792,19.0,3.208,8.417,1.304,16.917,36.0,26.417,18.0,215.565
2011-01-22,209.708,93.0,84.958,70.0,22.542,16.333,28.875,12.542,7.667,1.333,14.292,79.0,45.375,17.0,232.25
2011-01-23,210.417,92.0,84.583,67.0,33.25,17.208,58.042,40.833,12.5,2.042,22.0,78.0,30.792,0.0,243.667
2011-01-24,203.0,90.0,57.125,33.0,12.696,15.375,19.75,4.375,7.25,1.542,9.667,62.0,20.833,-12.0,215.696
2011-01-25,200.591,80.0,57.667,26.0,21.045,18.87,33.826,14.957,10.083,2.708,20.875,85.0,22.292,-24.0,221.636
2011-01-26,191.87,83.0,50.917,30.0,16.217,18.667,29.917,11.25,8.75,3.917,14.25,52.0,11.5,-21.0,208.087
2011-01-27,193.913,73.0,55.875,28.0,25.609,24.917,53.25,28.333,13.833,5.458,19.375,73.0,0.75,-53.0,219.522
2011-01-28,192.652,77.0,50.25,27.0,18.783,15.458,35.208,19.75,12.792,4.957,18.542,53.0,2.792,-36.0,211.435
2011-01-29,188.435,57.0,44.917,28.0,6.391,5.792,6.667,0.875,6.25,3.458,7.292,53.0,5.583,-24.0,194.826
2011-01-30,191.304,57.0,42.708,24.0,20.217,20.667,36.917,16.25,8.833,3.875,11.583,60.0,7.958,-32.0,211.522
2011-01-31,191.857,68.0,45.625,22.0,19.286,21.682,38.545,16.864,9.952,4.19,13.522,84.0,14.083,-44.0,211.143
2011-02-01,190.0,71.0,50.958,31.0,15.696,18.304,31.348,13.043,9.0,6.5,14.875,94.0,13.875,-46.0,205.696
2011-02-02,187.826,54.0,35.917,18.0,6.609,7.417,8.792,1.375,6.208,3.875,9.083,39.0,6.583,-28.0,194.435
2011-02-03,191.545,60.0,38.042,14.0,20.0,24.913,37.652,12.739,10.167,5.652,15.609,66.0,10.417,-44.0,211.545
2011-02-04,189.957,56.0,39.333,19.0,13.609,16.625,22.917,6.292,10.458,4.522,15.167,107.0,28.917,-41.0,203.565
2011-02-05,189.261,72.0,50.875,34.0,10.826,10.542,11.792,1.25,16.458,5.375,24.125,81.0,41.458,-7.0,200.087
2011-02-06,195.13,84.0,71.75,55.0,25.652,29.75,41.625,11.875,35.458,6.167,57.583,52.0,28.792,-11.0,220.783
2011-02-07,193.652,92.0,85.167,63.0,31.522,27.583,44.125,16.542,21.958,2.583,44.417,108.0,69.375,36.0,225.174
2011-02-08,187.13,63.0,41.333,26.0,7.957,9.0,11.048,2.048,3.542,2.417,6.5,82.0,53.875,8.0,195.087
2011-02-09,187.652,58.0,39.875,23.0,9.304,13.0,17.5,4.5,4.583,3.083,6.167,74.0,24.042,-17.0,196.957
2011-02-10,189.652,68.0,47.0,23.0,19.304,22.917,36.917,14.0,10.917,3.375,17.792,90.0,34.958,-18.0,208.957
2011-02-11,187.739,71.0,42.625,23.0,8.391,8.75,10.208,1.458,7.875,3.087,10.375,81.0,34.083,-10.0,196.13
2011-02-12,187.565,57.0,40.542,26.0,6.696,5.708,7.042,1.333,6.5,2.5,9.875,79.0,27.167,-21.0,194.261
2011-02-13,189.45,62.0,43.333,29.0,18.0,22.364,31.273,8.909,18.042,4.364,25.957,74.0,32.875,-16.0,207.45
2011-02-14,190.043,91.0,73.875,53.0,23.565,26.708,38.208,11.5,23.167,4.292,42.792,59.0,32.708,1.0,213.609
2011-02-15,190.565,90.0,64.542,38.0,20.304,15.043,29.609,14.565,17.0,3.75,29.667,111.0,53.333,30.0,210.87
2011-02-16,187.087,82.0,53.625,39.0,14.565,16.25,19.458,3.208,12.25,2.25,19.25,40.0,21.708,4.0,201.652
2011-02-17,189.739,86.0,61.792,23.0,17.348,16.958,30.167,13.208,12.0,3.208,23.333,89.0,25.917,-15.0,207.087
2011-02-18,187.783,83.0,43.583,19.0,6.826,5.625,8.583,2.958,6.333,2.522,7.75,48.0,10.125,-22.0,194.609
2011-02-19,189.957,56.0,37.542,14.0,11.348,11.917,14.083,2.167,10.458,3.333,14.667,72.0,15.0,-44.0,201.304
2011-02-20,192.261,61.0,42.583,18.0,19.913,24.875,34.917,10.042,12.5,8.625,18.875,102.0,33.958,-36.0,212.174
2011-02-21,190.0,66.0,40.958,14.0,19.87,24.5,37.958,13.458,13.542,5.5,23.0,134.0,58.458,-24.0,209.87
2011-02-22,188.227,61.0,52.833,39.0,15.909,17.318,20.182,2.864,22.227,8.696,29.522,103.0,65.375,30.0,204.136
2011-02-23,187.217,90.0,79.25,48.0,19.913,20.542,27.333,6.792,18.208,4.167,38.792,110.0,69.083,39.0,207.13
2011-02-24,190.348,71.0,45.375,25.0,11.652,11.583,13.0,1.417,23.583,8.292,31.458,150.0,99.875,56.0,202.0
2011-02-25,186.783,91.0,80.875,73.0,9.522,9.792,11.5,1.708,11.042,1.522,16.75,66.0,46.25,26.0,196.304
2011-02-26,188.217,76.0,52.792,36.0,8.304,6.583,8.208,1.625,7.583,1.625,12.5,86.0,45.833,25.0,196.522
2011-02-27,186.478,43.0,34.667,23.0,5.348,4.208,5.583,1.375,7.5,1.542,10.0,72.0,30.75,1.0,191.826
2011-02-28,188.043,62.0,44.25,31.0,13.522,12.125,14.375,2.25,10.917,3.042,15.625,58.0,20.042,-22.0,201.565
2011-03-01,192.739,92.0,75.292,54.0,27.348,26.917,44.917,18.0,12.417,2.792,30.75,105.0,56.042,4.0,220.087
2011-03-02,190.261,93.0,89.125,82.0,22.0,22.083,38.833,16.75,10.875,2.5,23.917,61.0,48.833,36.0,212.261
