date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,13.875,16.75,2.875,,17.416666666666668
2011-01-02,9.583333333333334,11.041666666666666,1.4583333333333333,,14.791666666666666
2011-01-03,4.625,4.708333333333333,0.08333333333333333,,6.0
2011-01-04,8.916666666666666,9.75,0.8333333333333334,,9.083333333333334
2011-01-05,10.708333333333334,11.875,1.1666666666666667,,7.166666666666667
2011-01-06,20.125,28.083333333333332,7.958333333333333,,11.166666666666666
2011-01-07,5.826086956521739,6.260869565217392,0.43478260869565216,,5.416666666666667
2011-01-08,7.708333333333333,7.916666666666667,0.20833333333333334,,5.625
2011-01-09,19.75,29.416666666666668,9.666666666666666,,22.583333333333332
2011-01-10,25.958333333333332,41.083333333333336,15.125,,20.166666666666668
2011-01-11,14.826086956521738,22.82608695652174,8.0,,15.695652173913043
2011-01-12,15.583333333333334,23.083333333333332,7.5,,7.083333333333333
2011-01-13,18.791666666666668,24.0,5.208333333333333,,10.333333333333334
2011-01-14,11.08695652173913,13.217391304347826,2.130434782608696,,8.958333333333334
2011-01-15,14.875,17.041666666666668,2.1666666666666665,,15.208333333333334
2011-01-16,20.208333333333332,29.458333333333332,9.25,,20.666666666666668
2011-01-17,26.291666666666668,39.791666666666664,13.5,,21.208333333333332
2011-01-18,30.583333333333332,51.75,21.166666666666668,,25.125
2011-01-19,20.043478260869566,30.565217391304348,10.521739130434783,,22.608695652173914
2011-01-20,22.666666666666668,26.875,4.208333333333333,,20.833333333333332
2011-01-21,16.043478260869566,19.0,2.9565217391304346,,12.333333333333334
2011-01-22,15.958333333333334,26.0,10.041666666666666,,12.458333333333334
2011-01-23,16.958333333333332,47.875,30.916666666666668,,15.583333333333334
2011-01-24,14.875,18.916666666666668,4.041666666666667,,9.791666666666666
2011-01-25,19.791666666666668,30.416666666666668,10.625,,13.541666666666666
2011-01-26,18.041666666666668,24.291666666666668,6.25,,9.583333333333334
2011-01-27,26.26086956521739,48.78260869565217,22.52173913043478,,16.304347826086957
2011-01-28,14.956521739130435,25.043478260869566,10.08695652173913,,14.291666666666666
2011-01-29,3.9583333333333335,3.9583333333333335,0.0,,8.333333333333334
2011-01-30,16.666666666666668,26.875,10.208333333333334,,9.583333333333334
2011-01-31,19.75,28.625,8.875,,11.208333333333334
2011-02-01,18.125,29.375,11.25,,11.5
2011-02-02,6.333333333333333,6.708333333333333,0.375,,9.041666666666666
2011-02-03,20.625,28.583333333333332,7.958333333333333,,12.75
2011-02-04,15.217391304347826,18.0,2.782608695652174,,12.666666666666666
2011-02-05,10.208333333333334,10.583333333333334,0.375,,16.875
2011-02-06,28.727272727272727,37.86363636363637,9.136363636363637,,43.52173913043478
2011-02-07,26.333333333333332,44.416666666666664,18.083333333333332,,37.583333333333336
2011-02-08,6.125,7.541666666666667,1.4166666666666667,,7.333333333333333
2011-02-09,12.375,14.583333333333334,2.2083333333333335,,7.583333333333333
2011-02-10,22.166666666666668,28.208333333333332,6.041666666666667,,13.25
2011-02-11,9.652173913043478,9.73913043478261,0.08695652173913043,,10.458333333333334
2011-02-12,5.958333333333333,5.958333333333333,0.0,,10.75
2011-02-13,20.291666666666668,24.708333333333332,4.416666666666667,,18.0
2011-02-14,27.041666666666668,37.0,9.958333333333334,,36.166666666666664
2011-02-15,15.208333333333334,31.416666666666668,16.208333333333332,,25.458333333333332
2011-02-16,16.25,18.5,2.25,,17.375
2011-02-17,16.73913043478261,27.217391304347824,10.478260869565217,,18.666666666666668
2011-02-18,5.869565217391305,6.086956521739131,0.21739130434782608,,8.916666666666666
2011-02-19,12.833333333333334,13.125,0.2916666666666667,,12.083333333333334
2011-02-20,24.416666666666668,30.0,5.583333333333333,,14.25
2011-02-21,23.333333333333332,28.041666666666668,4.708333333333333,,16.583333333333332
2011-02-22,16.541666666666668,17.916666666666668,1.375,,24.583333333333332
2011-02-23,20.5,26.166666666666668,5.666666666666667,,33.708333333333336
2011-02-24,10.625,11.083333333333334,0.4583333333333333,,26.541666666666668
2011-02-25,10.173913043478262,10.73913043478261,0.5652173913043478,,15.5
2011-02-26,7.083333333333333,8.041666666666666,0.9583333333333334,,11.958333333333334
2011-02-27,5.043478260869565,5.391304347826087,0.34782608695652173,,9.695652173913043
2011-02-28,16.0,17.333333333333332,1.3333333333333333,,14.583333333333334
2011-03-01,26.291666666666668,45.583333333333336,19.291666666666668,,21.166666666666668
2011-03-02,21.625,35.208333333333336,13.583333333333334,,22.083333333333332
2011-03-03,9.478260869565217,9.73913043478261,0.2608695652173913,,15.25
2011-03-04,5.416666666666667,5.416666666666667,0.0,,18.5
2011-03-05,19.25,23.916666666666668,4.666666666666667,,13.416666666666666
2011-03-06,21.166666666666668,41.291666666666664,20.125,,24.791666666666668
2011-03-07,15.333333333333334,17.166666666666668,1.8333333333333333,,33.791666666666664
2011-03-08,16.25,16.916666666666668,0.6666666666666666,,24.125
2011-03-09,18.82608695652174,21.043478260869566,2.217391304347826,,18.391304347826086
2011-03-10,9.08695652173913,9.08695652173913,0.0,,6.916666666666667
2011-03-11,7.041666666666667,7.125,0.08333333333333333,,9.75
2011-03-12,8.5,8.958333333333334,0.4583333333333333,,7.791666666666667
2011-03-13,10.0,10.208333333333334,0.20833333333333334,,8.041666666666666
2011-03-14,17.375,18.416666666666668,1.0416666666666667,,13.708333333333334
