date,SO2_mean
2012-01-17,2.438
2012-01-18,1.083
2012-01-19,1.0
2012-01-20,1.375
2012-01-21,1.917
2012-01-22,1.125
2012-01-23,1.667
2012-01-24,1.083
2012-01-25,1.75
2012-01-26,4.917
2012-01-27,2.208
2012-01-28,2.458
2012-01-29,3.375
2012-01-30,5.333
2012-01-31,6.682
2012-02-01,6.25
2012-02-02,3.0
2012-02-03,2.625
2012-02-04,6.25
2012-02-05,6.542
2012-02-06,4.0
2012-02-07,3.458
2012-02-08,2.125
2012-02-09,3.208
2012-02-10,3.917
2012-02-11,4.417
2012-02-12,7.25
2012-02-13,3.625
2012-02-14,8.182
2012-02-15,4.458
2012-02-16,2.75
2012-02-17,3.417
2012-02-18,6.458
2012-02-19,8.0
2012-02-20,2.292
2012-02-21,4.0
2012-02-22,4.417
2012-02-23,4.917
2012-02-24,3.208
2012-02-25,7.458
2012-02-26,8.75
2012-02-27,8.125
2012-02-28,7.955
2012-03-01,5.708
2012-03-02,2.417
2012-03-03,2.333
2012-03-04,5.625
2012-03-05,6.625
2012-03-06,4.917
2012-03-07,11.0
2012-03-08,7.522
2012-03-09,11.125
2012-03-10,5.25
2012-03-11,7.583
2012-03-12,10.375
2012-03-13,7.208
2012-03-14,5.524
2012-03-15,6.042
2012-03-16,4.667
2012-03-17,5.708
2012-03-18,2.875
2012-03-19,5.042
2012-03-20,7.833
2012-03-21,5.208
2012-03-22,8.792
2012-03-23,4.917
2012-03-24,7.292
2012-03-25,4.958
2012-03-26,8.083
2012-03-27,5.542
2012-03-28,9.522
2012-03-29,8.5
2012-03-30,8.917
2012-03-31,5.625
2012-04-01,4.417
2012-04-02,8.333
2012-04-03,3.917
2012-04-04,4.25
2012-04-05,4.75
2012-04-06,3.875
2012-04-07,2.667
2012-04-08,5.375
2012-04-09,9.833
2012-04-10,14.958
2012-04-11,4.917
2012-04-12,4.364
2012-04-13,10.458
2012-04-14,6.583
2012-04-15,6.208
2012-04-16,8.458
2012-04-17,10.875
2012-04-18,12.792
2012-04-19,16.375
2012-04-20,15.208
2012-04-21,9.417
2012-04-22,2.625
2012-04-23,7.458
2012-04-24,11.542
2012-04-25,13.583
2012-04-26,5.0
2012-04-27,10.25
2012-04-28,12.042
2012-04-29,11.167
2012-04-30,6.75
2012-05-01,11.458
2012-05-02,7.625
2012-05-03,3.417
2012-05-04,3.792
2012-05-05,6.292
2012-05-06,7.875
2012-05-07,12.125
2012-05-08,15.458
2012-05-09,14.917
2012-05-10,8.909
2012-05-11,3.875
2012-05-12,6.167
2012-05-13,7.875
2012-05-14,9.0
2012-05-15,4.417
2012-05-16,9.292
2012-05-17,13.167
2012-05-18,6.25
2012-05-19,10.25
2012-05-20,9.917
2012-05-21,9.167
2012-05-22,10.625
2012-05-23,12.125
2012-05-24,14.875
2012-05-25,7.682
2012-05-26,7.542
2012-05-27,7.5
2012-05-28,9.958
2012-05-29,10.958
2012-05-30,12.917
2012-05-31,13.542
2012-06-01,11.042
2012-06-02,10.542
2012-06-03,7.5
2012-06-04,13.75
2012-06-05,12.833
2012-06-06,11.042
2012-06-07,12.143
2012-06-08,6.458
2012-06-09,4.167
2012-06-10,7.25
2012-06-11,10.167
2012-06-12,6.417
2012-06-13,8.458
2012-06-14,9.833
2012-06-15,7.167
2012-06-16,5.875
2012-06-17,6.417
2012-06-18,11.292
2012-06-19,5.208
2012-06-20,7.708
2012-06-21,7.545
2012-06-22,6.583
2012-06-23,8.333
2012-06-24,6.792
2012-06-25,8.333
2012-06-26,10.625
2012-06-27,7.375
2012-06-28,8.833
2012-06-29,7.375
2012-06-30,13.75
2012-07-01,6.133
2012-07-02,7.75
2012-07-03,7.267
2012-07-04,5.25
2012-07-05,12.667
2012-07-06,6.833
2012-07-07,4.375
2012-07-08,6.125
2012-07-09,8.583
2012-07-10,9.208
2012-07-11,7.125
2012-07-12,8.375
2012-07-13,10.375
2012-07-14,5.708
2012-07-15,6.958
2012-07-16,6.958
2012-07-17,11.458
2012-07-18,9.875
2012-07-19,6.045
2012-07-20,4.875
2012-07-21,9.917
2012-07-22,7.875
2012-07-23,10.292
2012-07-24,8.708
2012-07-25,6.875
2012-07-26,7.958
2012-07-27,9.208
2012-07-28,9.083
2012-07-29,10.083
2012-07-30,7.917
2012-07-31,10.042
2012-08-01,8.208
2012-08-02,10.182
2012-08-03,8.25
2012-08-04,8.125
2012-08-05,7.667
2012-08-06,7.667
2012-08-07,10.083
2012-08-08,11.0
2012-08-09,7.417
2012-08-10,8.417
2012-08-11,7.667
2012-08-12,6.458
2012-08-13,7.875
2012-08-14,7.583
2012-08-15,6.417
2012-08-16,8.13
2012-08-20,9.2
2012-08-21,6.125
2012-08-22,7.208
2012-08-23,7.292
2012-08-24,7.5
2012-08-25,7.583
2012-08-26,6.417
2012-08-27,8.125
2012-08-28,5.417
2012-08-29,4.583
2012-08-30,5.955
2012-08-31,5.227
2012-09-01,4.625
2012-09-02,4.708
2012-09-03,4.083
2012-09-04,8.5
2012-09-05,5.083
2012-09-06,7.25
2012-09-07,4.292
2012-09-08,4.917
2012-09-09,2.958
2012-09-10,4.667
2012-09-11,5.25
2012-09-12,4.417
2012-09-13,5.455
2012-09-14,4.125
2012-09-15,4.167
2012-09-16,3.792
2012-09-17,1.875
2012-09-18,3.917
2012-09-19,3.542
2012-09-20,4.292
2012-09-21,4.125
2012-09-22,3.458
2012-09-23,2.167
2012-09-24,2.5
2012-09-25,5.25
2012-09-26,6.458
2012-09-27,5.762
2012-09-28,4.625
2012-09-29,2.958
2012-09-30,1.417
2012-10-01,2.375
2012-10-02,3.583
2012-10-03,4.583
2012-10-04,2.792
2012-10-05,4.0
2012-10-06,4.833
2012-10-07,2.833
2012-10-08,4.083
2012-10-09,6.167
2012-10-10,4.583
2012-10-11,2.5
2012-10-12,3.708
2012-10-13,7.167
2012-10-14,3.417
2012-10-15,7.125
2012-10-16,6.167
2012-10-17,2.0
2012-10-18,1.667
2012-10-19,2.333
2012-10-20,4.083
2012-10-21,4.375
2012-10-22,5.208
2012-10-23,2.667
2012-10-24,2.0
2012-10-25,5.227
2012-10-26,5.5
2012-10-27,3.792
2012-10-28,2.5
2012-10-29,5.042
2012-10-30,2.667
2012-10-31,3.458
2012-11-01,3.042
2012-11-02,2.125
2012-11-03,2.125
2012-11-04,3.833
2012-11-05,2.167
2012-11-06,3.042
2012-11-07,2.636
2012-11-08,2.833
2012-11-09,3.875
2012-11-10,11.208
2012-11-11,1.708
2012-11-12,3.042
2012-11-13,3.833
2012-11-14,2.875
2012-11-15,1.708
2012-11-16,2.375
2012-11-17,1.625
2012-11-18,1.667
2012-11-19,2.542
2012-11-20,3.375
2012-11-21,4.542
2012-11-22,5.05
2012-11-23,2.875
2012-11-24,3.333
2012-11-25,1.833
2012-11-26,2.0
2012-11-27,1.958
2012-11-28,2.375
2012-11-29,2.875
2012-11-30,2.042
2012-12-01,3.042
2012-12-02,3.292
2012-12-03,5.25
2012-12-04,3.042
2012-12-05,2.583
2012-12-06,3.045
2012-12-07,5.227
2012-12-08,3.458
2012-12-09,2.917
2012-12-10,1.75
2012-12-11,2.292
2012-12-12,1.583
2012-12-13,2.792
2012-12-14,4.792
2012-12-15,1.042
2012-12-16,3.125
2012-12-17,2.583
2012-12-18,2.042
2012-12-19,2.125
2012-12-20,1.75
2012-12-21,4.182
2012-12-22,1.75
2012-12-23,2.208
2012-12-24,1.75
2012-12-25,2.167
2012-12-26,2.125
2012-12-27,2.875
2012-12-28,2.583
2012-12-29,2.5
2012-12-30,1.208
2012-12-31,1.458
2013-01-01,7.625
2013-01-02,7.125
2013-01-03,4.25
2013-01-04,4.792
2013-01-05,2.917
2013-01-06,5.19
2013-01-07,4.75
2013-01-08,6.042
2013-01-09,2.25
2013-01-10,1.833
2013-01-11,3.917
2013-01-12,3.75
2013-01-13,4.375
2013-01-14,3.708
2013-01-15,1.917
2013-01-16,2.545
2013-01-17,2.542
2013-01-18,5.625
2013-01-19,2.333
2013-01-20,5.833
2013-01-21,3.875
2013-01-22,3.917
2013-01-23,3.542
2013-01-24,5.333
2013-01-25,9.5
2013-01-26,2.625
2013-01-27,4.417
2013-01-28,4.458
2013-01-29,5.0
2013-01-30,7.273
2013-01-31,5.458
2013-02-01,8.167
2013-02-02,6.833
2013-02-03,4.0
2013-02-04,2.667
2013-02-05,2.208
2013-02-06,6.792
2013-02-07,5.625
2013-02-08,2.875
2013-02-09,1.875
2013-02-10,4.042
2013-02-11,2.542
2013-02-12,5.042
2013-02-13,3.682
2013-02-14,6.167
2013-02-15,1.875
2013-02-16,2.792
2013-02-17,7.833
2013-02-18,3.417
2013-02-19,3.875
2013-02-20,5.0
2013-02-21,3.875
2013-02-22,5.125
2013-02-23,4.042
2013-02-24,7.125
2013-02-25,8.458
2013-02-26,7.708
2013-02-27,5.826
2013-02-28,8.458
2013-03-01,10.458
2013-03-02,5.417
2013-03-03,5.875
2013-03-04,8.583
2013-03-05,3.833
2013-03-06,2.25
2013-03-07,2.958
2013-03-08,4.125
2013-03-09,5.0
2013-03-10,2.333
2013-03-11,3.5
2013-03-12,10.333
2013-03-13,5.684
2013-03-14,2.208
2013-03-15,4.708
2013-03-16,7.625
2013-03-17,8.25
2013-03-18,12.625
2013-03-19,11.458
2013-03-20,6.833
2013-03-21,2.5
2013-03-22,3.417
2013-03-23,5.417
2013-03-24,9.583
2013-03-25,11.167
2013-03-26,9.5
2013-03-27,5.958
2013-03-28,8.458
2013-03-29,10.792
2013-03-30,3.25
2013-03-31,5.917
2013-04-01,10.792
2013-04-02,7.833
2013-04-03,3.75
2013-04-04,12.542
2013-04-05,14.0
2013-04-06,4.958
2013-04-07,2.0
2013-04-08,4.458
2013-04-09,5.375
2013-04-10,4.0
2013-04-11,4.318
2013-04-12,5.75
2013-04-13,4.625
2013-04-14,7.042
2013-04-15,6.125
2013-04-16,11.75
2013-04-17,11.958
2013-04-18,8.708
2013-04-19,9.0
2013-04-20,7.417
2013-04-21,2.958
2013-04-22,7.833
2013-04-23,12.417
2013-04-24,4.417
2013-04-25,4.864
2013-04-26,5.25
2013-04-27,4.917
2013-04-28,6.208
2013-04-29,8.5
2013-04-30,6.75
2013-05-01,4.083
2013-05-02,6.792
2013-05-03,3.917
2013-05-04,5.167
2013-05-05,5.125
2013-05-06,6.875
2013-05-07,11.167
2013-05-08,12.375
2013-05-09,9.364
2013-05-10,9.458
2013-05-11,6.375
2013-05-12,7.0
2013-05-13,11.0
2013-05-14,9.625
2013-05-15,8.792
2013-05-16,10.917
2013-05-17,8.25
2013-05-18,10.25
2013-05-19,4.333
2013-05-20,5.792
2013-05-21,9.458
2013-05-22,11.583
2013-05-23,14.429
2013-05-24,10.625
2013-05-25,9.958
2013-05-26,6.958
2013-05-27,8.75
2013-05-28,5.375
2013-05-29,5.958
2013-05-30,5.542
2013-05-31,9.583
2013-06-01,8.208
2013-06-02,2.917
2013-06-03,9.542
2013-06-04,8.417
2013-06-05,8.083
2013-06-06,13.667
2013-06-07,11.667
2013-06-08,7.25
2013-06-09,7.792
2013-06-10,9.042
2013-06-11,14.167
2013-06-12,14.333
2013-06-13,12.708
2013-06-14,11.5
2013-06-15,5.458
2013-06-16,6.417
2013-06-17,7.417
2013-06-18,8.875
2013-06-19,4.333
2013-06-20,4.75
2013-06-21,4.917
2013-06-22,5.708
2013-06-23,8.458
2013-06-24,7.792
2013-06-25,10.542
2013-06-26,4.167
2013-06-27,8.75
2013-06-28,9.792
2013-06-29,10.208
2013-06-30,8.625
2013-07-01,4.917
2013-07-02,6.167
2013-07-03,6.75
2013-07-04,10.3
2013-07-05,8.238
2013-07-06,6.333
2013-07-07,7.708
2013-07-08,9.792
2013-07-09,7.417
2013-07-10,9.708
2013-07-11,8.458
2013-07-12,6.958
2013-07-13,7.458
2013-07-14,6.875
2013-07-15,5.5
2013-07-16,8.167
2013-07-17,8.625
2013-07-18,7.304
2013-07-19,8.833
2013-07-20,7.5
2013-07-21,7.208
2013-07-22,8.042
2013-07-23,7.25
2013-07-24,6.208
2013-07-25,7.25
2013-07-26,6.875
2013-07-27,5.125
2013-07-28,3.583
2013-07-29,3.75
2013-07-30,4.0
2013-07-31,4.708
2013-08-01,4.636
2013-08-02,3.167
2013-08-03,7.25
2013-08-04,7.5
2013-08-05,8.083
2013-08-06,6.25
2013-08-07,8.833
2013-08-08,8.792
2013-08-09,11.125
2013-08-10,9.167
2013-08-11,9.625
2013-08-12,9.208
2013-08-13,8.75
2013-08-14,9.542
2013-08-15,6.833
2013-08-16,5.583
2013-08-17,5.708
2013-08-18,5.375
2013-08-19,5.625
2013-08-20,6.042
2013-08-21,5.458
2013-08-22,4.958
2013-08-23,4.542
2013-08-24,1.667
2013-08-25,1.375
2013-08-26,2.375
2013-08-27,3.125
2013-08-28,4.25
2013-08-29,6.909
2013-08-30,4.333
2013-08-31,3.375
2013-09-01,2.042
2013-09-02,1.5
2013-09-03,1.958
2013-09-04,1.667
2013-09-05,3.917
2013-09-06,5.542
2013-09-07,3.917
2013-09-08,2.875
2013-09-09,5.583
2013-09-10,5.792
2013-09-11,6.375
2013-09-12,6.714
2013-09-13,5.417
2013-09-14,6.333
2013-09-15,2.792
2013-09-16,5.25
2013-09-17,6.042
2013-09-18,4.792
2013-09-19,4.708
2013-09-20,5.125
2013-09-21,6.0
2013-09-22,4.458
2013-09-23,5.75
2013-09-24,6.042
2013-09-25,5.333
2013-09-26,2.917
2013-09-27,3.125
2013-09-28,4.25
2013-09-29,5.565
2013-09-30,4.375
2013-10-01,5.875
2013-10-02,4.125
2013-10-03,4.708
2013-10-04,5.25
2013-10-05,2.5
2013-10-06,2.125
2013-10-07,5.833
2013-10-08,3.958
2013-10-09,2.591
2013-10-10,6.583
2013-10-11,4.458
2013-10-12,4.417
2013-10-13,4.5
2013-10-14,4.333
2013-10-15,3.0
2013-10-16,2.333
2013-10-17,4.167
2013-10-18,6.5
2013-10-19,2.333
2013-10-20,1.917
2013-10-21,2.583
2013-10-22,6.125
2013-10-23,3.917
2013-10-24,2.952
2013-10-25,2.375
2013-10-26,2.333
2013-10-27,2.292
2013-10-28,3.917
2013-10-29,4.458
2013-10-30,4.333
2013-10-31,5.333
2013-11-01,4.625
2013-11-02,5.417
2013-11-03,3.583
2013-11-04,3.125
2013-11-05,3.958
2013-11-06,6.304
2013-11-07,3.913
2013-11-08,5.0
2013-11-09,3.875
2013-11-10,2.667
2013-11-11,2.833
2013-11-12,2.292
2013-11-13,2.542
2013-11-14,4.167
2013-11-15,3.333
2013-11-16,5.083
2013-11-17,3.542
2013-11-18,2.542
2013-11-19,2.333
2013-11-20,2.875
2013-11-21,2.727
2013-11-22,3.0
2013-11-23,2.625
2013-11-24,2.667
2013-11-25,2.583
2013-11-26,2.583
2013-11-27,3.542
2013-11-28,2.25
2013-11-29,1.958
2013-11-30,2.208
2013-12-01,2.542
2013-12-02,3.167
2013-12-03,2.792
2013-12-04,4.375
2013-12-05,3.609
2013-12-06,7.458
2013-12-07,2.708
2013-12-08,2.542
2013-12-09,3.292
2013-12-10,3.333
2013-12-11,4.25
2013-12-12,2.958
2013-12-13,3.417
2013-12-14,2.542
2013-12-15,4.083
2013-12-16,3.125
2013-12-17,7.167
2013-12-18,2.917
2013-12-19,2.438
2013-12-20,3.292
2013-12-21,2.542
2013-12-22,3.042
2013-12-23,4.458
2013-12-24,3.0
2013-12-25,4.087
2013-12-26,5.875
2013-12-27,3.75
2013-12-28,2.167
2013-12-29,2.583
2013-12-30,3.292
2013-12-31,5.917
2014-01-01,1.958
2014-01-02,2.167
2014-01-03,2.125
2014-01-04,2.375
2014-01-05,3.435
2014-01-06,3.25
2014-01-07,1.625
2014-01-08,1.792
2014-01-09,2.542
2014-01-10,2.917
2014-01-11,3.5
2014-01-12,2.042
2014-01-13,2.0
2014-01-14,4.5
2014-01-15,2.13
2014-01-16,1.5
2014-01-17,4.208
2014-01-18,1.958
2014-01-19,2.333
2014-01-20,2.333
2014-01-21,3.875
2014-01-22,2.833
2014-01-23,0.792
2014-01-24,1.417
2014-01-25,1.833
2014-01-26,3.625
2014-01-27,1.667
2014-01-28,2.458
2014-01-29,1.667
2014-01-30,2.833
2014-01-31,1.458
2014-02-01,0.417
2014-02-02,1.083
2014-02-03,1.833
2014-02-04,1.958
2014-02-05,1.333
2014-02-06,0.708
2014-02-07,2.292
2014-02-08,2.167
2014-02-09,0.75
2014-02-10,1.708
2014-02-11,2.25
2014-02-12,2.833
2014-02-13,1.583
2014-02-14,1.75
2014-02-15,3.417
2014-02-16,6.708
2014-02-17,3.25
2014-02-18,1.5
2014-02-19,1.083
2014-02-20,2.083
2014-02-21,3.25
2014-02-22,2.542
2014-02-23,2.167
2014-02-24,2.917
2014-02-25,3.958
2014-02-26,1.913
2014-02-27,2.208
2014-02-28,2.667
2014-03-01,1.125
2014-03-02,1.583
2014-03-03,1.625
2014-03-04,1.833
2014-03-05,2.417
2014-03-06,2.917
2014-03-07,2.417
2014-03-08,2.0
2014-03-09,1.917
2014-03-10,1.417
2014-03-11,1.875
2014-03-12,3.55
2014-03-13,3.625
2014-03-14,3.333
2014-03-15,4.625
2014-03-16,5.208
2014-03-17,5.75
2014-03-18,3.0
2014-03-19,1.667
2014-03-20,6.667
2014-03-21,5.25
2014-03-22,7.042
2014-03-23,6.958
2014-03-24,2.5
2014-03-25,2.667
2014-03-26,4.783
2014-03-27,6.542
2014-03-28,9.125
2014-03-29,6.917
2014-03-30,7.208
2014-03-31,8.708
2014-04-01,7.125
2014-04-02,11.167
2014-04-03,9.333
2014-04-04,2.792
2014-04-05,3.917
2014-04-06,1.875
2014-04-07,4.125
2014-04-08,5.875
2014-04-09,9.292
2014-04-10,8.667
2014-04-11,10.083
2014-04-12,8.542
2014-04-13,6.333
2014-04-14,7.625
2014-04-15,6.5
2014-04-16,10.125
2014-04-17,9.292
2014-04-18,7.167
2014-04-19,9.208
2014-04-20,6.917
2014-04-21,9.083
2014-04-22,10.125
2014-04-23,8.625
2014-04-24,8.25
2014-04-25,9.917
2014-04-26,7.5
2014-04-27,6.625
2014-04-28,6.292
2014-04-29,5.208
2014-04-30,6.167
2014-05-01,5.0
2014-05-02,7.5
2014-05-03,8.5
2014-05-04,6.417
2014-05-05,3.792
2014-05-06,5.125
2014-05-07,6.667
2014-05-08,6.167
2014-05-09,4.792
2014-05-10,5.792
2014-05-11,5.417
2014-05-12,3.792
2014-05-13,5.042
2014-05-14,11.458
2014-05-15,3.708
2014-05-16,6.792
2014-05-17,9.458
2014-05-18,10.25
2014-05-19,9.917
2014-05-20,4.625
2014-05-21,2.875
2014-05-22,5.913
2014-05-23,5.125
2014-05-24,5.875
2014-05-25,5.042
2014-05-26,5.792
2014-05-27,6.542
2014-05-28,9.458
2014-05-29,12.417
2014-05-30,10.292
2014-05-31,9.25
2014-06-01,12.417
2014-06-02,9.417
2014-06-03,7.958
2014-06-04,4.375
2014-06-05,3.227
2014-06-06,4.875
2014-06-07,6.667
2014-06-08,6.708
2014-06-09,8.875
2014-06-10,11.542
2014-06-11,10.958
2014-06-12,8.542
2014-06-13,5.292
2014-06-14,6.167
2014-06-15,7.958
2014-06-16,8.625
2014-06-17,7.792
2014-06-18,5.625
2014-06-19,5.609
2014-06-20,5.292
2014-06-21,5.833
2014-06-22,3.292
2014-06-23,5.667
2014-06-24,6.542
2014-06-25,8.042
2014-06-26,7.25
2014-06-27,6.083
2014-06-28,6.375
