date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,82.0,71.0,54.0,18.434782608695652,21.391304347826086,2.9565217391304346,0,2.1739130434782608,104.0,69.58333333333333,29.0
2011-01-02,96.0,71.29166666666667,59.0,5.791666666666667,6.791666666666667,1.0,0,2.25,84.0,62.791666666666664,49.0
2011-01-03,77.0,64.08333333333333,56.0,12.875,14.208333333333334,1.3333333333333333,0,3.375,73.0,59.708333333333336,37.0
2011-01-04,81.0,59.208333333333336,32.0,8.291666666666666,9.5,1.2083333333333333,0,4.791666666666667,77.0,48.75,25.0
2011-01-05,88.0,73.95833333333333,57.0,17.958333333333332,21.5,3.5416666666666665,0,1.6666666666666667,71.0,43.208333333333336,12.0
2011-01-06,95.0,67.125,39.0,28.25,39.958333333333336,11.708333333333334,0,3.2142857142857144,94.0,59.25,18.0
2011-01-07,79.0,66.29166666666667,54.0,6.666666666666667,8.333333333333334,1.6666666666666667,0,1.0416666666666667,75.0,55.583333333333336,44.0
2011-01-08,80.0,66.58333333333333,54.0,15.347826086956522,17.347826086956523,2.0,0,1.0869565217391304,79.0,53.833333333333336,29.0
2011-01-09,87.0,72.08333333333333,53.0,20.5,25.0,4.5,0,2.0,109.0,66.20833333333333,37.0
2011-01-10,92.0,73.04166666666667,52.0,32.958333333333336,48.375,15.416666666666666,0,3.2916666666666665,103.0,68.75,28.0
2011-01-11,74.0,59.75,44.0,12.625,14.875,2.25,0,2.625,97.0,64.95833333333333,20.0
2011-01-12,75.0,65.625,56.0,19.916666666666668,24.166666666666668,4.25,0,1.4166666666666667,58.0,39.5,16.0
2011-01-13,83.0,61.52173913043478,44.0,23.125,35.25,12.125,0,2.3,102.0,63.95652173913044,31.0
2011-01-14,75.0,66.5,59.0,19.5,21.583333333333332,2.0833333333333335,0,3.8333333333333335,86.0,63.958333333333336,50.0
2011-01-15,84.0,70.45833333333333,56.0,16.130434782608695,20.565217391304348,4.434782608695652,0,1.3043478260869565,82.0,62.333333333333336,37.0
2011-01-16,88.0,68.66666666666667,59.0,11.083333333333334,12.541666666666666,1.4583333333333333,0,1.0,65.0,57.083333333333336,48.0
2011-01-17,96.0,69.66666666666667,43.0,22.708333333333332,32.416666666666664,9.708333333333334,0,1.375,99.0,60.333333333333336,30.0
2011-01-18,87.0,65.25,47.0,38.5,60.0,21.5,0,1.1666666666666667,100.0,57.958333333333336,10.0
2011-01-19,100.0,83.75,63.0,28.708333333333332,43.166666666666664,14.458333333333334,24,1.0416666666666667,87.0,63.708333333333336,50.0
2011-01-20,100.0,93.66666666666667,82.0,13.583333333333334,15.0,1.4166666666666667,4,1.0,101.0,81.20833333333333,55.0
2011-01-21,100.0,98.45833333333333,89.0,20.75,23.5,2.75,7,1.0,92.0,78.54166666666667,70.0
2011-01-22,100.0,91.66666666666667,74.0,24.695652173913043,32.43478260869565,7.739130434782608,0,3.0,108.0,77.79166666666667,42.0
2011-01-23,83.0,71.91666666666667,51.0,10.125,12.125,2.0,0,1.0,105.0,74.45833333333333,34.0
2011-01-24,71.0,56.958333333333336,43.0,13.375,16.041666666666668,2.6666666666666665,0,1.0,59.0,34.166666666666664,17.0
2011-01-25,72.0,54.458333333333336,38.0,17.833333333333332,21.458333333333332,3.625,0,1.8333333333333333,59.0,28.416666666666668,4.0
2011-01-26,77.0,58.875,42.0,20.208333333333332,25.708333333333332,5.5,0,1.2173913043478262,66.0,24.083333333333332,-8.0
2011-01-27,72.0,60.166666666666664,48.0,25.375,31.083333333333332,5.708333333333333,0,4.166666666666667,77.0,44.833333333333336,13.0
2011-01-28,79.0,66.54166666666667,51.0,17.375,19.25,1.875,0,2.3333333333333335,84.0,49.75,30.0
2011-01-29,89.0,71.70833333333333,51.0,7.260869565217392,8.26086956521739,1.0,0,1.0,58.0,36.541666666666664,21.0
2011-01-30,92.0,78.5,61.0,23.958333333333332,30.75,6.791666666666667,0,1.4166666666666667,67.0,34.208333333333336,10.0
2011-01-31,77.0,60.333333333333336,41.0,19.958333333333332,23.5,3.5416666666666665,0,1.2916666666666667,72.0,36.875,16.0
2011-02-01,93.0,60.541666666666664,33.0,21.125,33.833333333333336,12.708333333333334,0,3.5416666666666665,82.0,42.125,4.0
2011-02-02,70.0,56.25,37.0,7.809523809523809,9.333333333333334,1.5238095238095237,0,1.0833333333333333,37.0,7.875,-7.0
2011-02-03,85.0,61.375,42.0,22.217391304347824,29.217391304347824,7.0,0,1.5416666666666667,47.0,14.791666666666666,-32.0
2011-02-04,81.0,55.5,37.0,15.166666666666666,17.083333333333332,1.9166666666666667,0,3.7083333333333335,80.0,50.708333333333336,24.0
2011-02-05,77.0,59.5,43.0,17.083333333333332,19.125,2.0416666666666665,0,5.043478260869565,84.0,57.541666666666664,22.0
2011-02-06,100.0,94.04166666666667,72.0,30.25,39.6,9.35,8,2.875,97.0,76.08333333333333,49.0
2011-02-07,100.0,87.75,59.0,29.0,45.416666666666664,16.416666666666668,20,2.2083333333333335,109.0,87.75,57.0
2011-02-08,71.0,54.5,36.0,10.375,12.708333333333334,2.3333333333333335,0,1.2083333333333333,59.0,33.041666666666664,-4.0
2011-02-09,74.0,56.25,40.0,17.0,20.666666666666668,3.6666666666666665,0,1.8333333333333333,56.0,24.0,-9.0
2011-02-10,75.0,59.75,44.0,22.416666666666668,29.416666666666668,7.0,0,1.9583333333333333,70.0,37.791666666666664,3.0
2011-02-11,79.0,64.25,50.0,13.333333333333334,15.0,1.6666666666666667,0,1.6666666666666667,69.0,43.625,16.0
2011-02-12,81.0,65.45454545454545,48.0,11.45,12.65,1.2,0,1.45,74.0,42.54545454545455,23.0
2011-02-13,100.0,85.91666666666667,66.0,28.375,33.291666666666664,4.916666666666667,11,1.0,55.0,44.875,26.0
2011-02-14,100.0,100.0,100.0,38.958333333333336,72.66666666666667,33.708333333333336,11,1.1666666666666667,72.0,60.583333333333336,51.0
2011-02-15,100.0,89.83333333333333,74.0,24.875,47.583333333333336,22.708333333333332,0,1.5,79.0,50.666666666666664,28.0
2011-02-16,75.0,62.375,48.0,19.625,24.125,4.5,0,2.0,67.0,43.5,20.0
2011-02-17,73.0,53.208333333333336,35.0,14.166666666666666,17.041666666666668,2.875,0,1.5416666666666667,75.0,43.458333333333336,15.0
2011-02-18,80.0,66.33333333333333,49.0,8.333333333333334,9.583333333333334,1.25,0,1.0,47.0,19.208333333333332,4.0
2011-02-19,90.0,72.875,47.0,17.47826086956522,20.608695652173914,3.130434782608696,0,1.7826086956521738,74.0,24.375,-21.0
2011-02-20,87.0,66.75,41.0,31.208333333333332,43.625,12.416666666666666,0,2.2083333333333335,83.0,38.708333333333336,1.0
2011-02-21,79.0,71.95833333333333,62.0,46.608695652173914,88.43478260869566,41.82608695652174,0,4.833333333333333,80.0,52.75,16.0
2011-02-22,100.0,76.66666666666667,50.0,24.041666666666668,26.666666666666668,2.625,7,2.2916666666666665,117.0,87.33333333333333,53.0
2011-02-23,100.0,91.54166666666667,57.0,23.625,37.166666666666664,13.541666666666666,15,2.2916666666666665,132.0,108.75,91.0
2011-02-24,72.0,59.958333333333336,42.0,9.304347826086957,10.391304347826088,1.0869565217391304,0,1.8333333333333333,136.0,93.75,69.0
2011-02-25,100.0,86.75,71.0,23.041666666666668,28.916666666666668,5.875,3,1.5833333333333333,91.0,74.54166666666667,65.0
2011-02-26,88.0,68.29166666666667,51.0,6.086956521739131,7.086956521739131,1.0,0,1.0,67.0,49.333333333333336,19.0
2011-02-27,86.0,68.08333333333333,45.0,10.708333333333334,12.083333333333334,1.375,0,1.0,62.0,29.458333333333332,7.0
2011-02-28,86.0,62.75,38.0,18.666666666666668,21.708333333333332,3.0416666666666665,0,1.0,87.0,46.708333333333336,-4.0
2011-03-01,98.0,85.375,70.0,44.583333333333336,69.83333333333333,25.25,0,3.217391304347826,136.0,93.375,48.0
2011-03-02,100.0,92.66666666666667,77.0,32.0,54.958333333333336,22.958333333333332,4,2.5416666666666665,116.0,104.08333333333333,86.0
2011-03-03,80.0,64.875,46.0,7.083333333333333,8.083333333333334,1.0,0,1.125,119.0,91.83333333333333,68.0
2011-03-04,100.0,85.33333333333333,59.0,10.130434782608695,11.173913043478262,1.0434782608695652,9,1.0,97.0,79.83333333333333,53.0
2011-03-05,100.0,100.0,100.0,26.833333333333332,41.25,14.416666666666666,45,1.6666666666666667,134.0,109.33333333333333,97.0
2011-03-06,100.0,92.33333333333333,72.0,37.541666666666664,74.08333333333333,36.541666666666664,11,5.333333333333333,161.0,130.91666666666666,112.0
2011-03-07,94.0,71.125,54.0,17.208333333333332,19.0,1.7916666666666667,0,2.4583333333333335,129.0,111.5,87.0
2011-03-08,79.0,65.875,55.0,16.625,19.875,3.25,0,2.75,141.0,102.83333333333333,75.0
2011-03-09,100.0,93.375,63.0,18.291666666666668,19.958333333333332,1.6666666666666667,16,1.5416666666666667,93.0,74.25,63.0
2011-03-10,95.0,70.375,51.0,7.5,8.5,1.0,1,1.0833333333333333,110.0,82.83333333333333,58.0
2011-03-11,75.0,61.291666666666664,45.0,9.173913043478262,10.608695652173912,1.434782608695652,0,2.1739130434782608,100.0,58.791666666666664,24.0
2011-03-12,81.0,66.625,45.0,9.375,10.875,1.5,0,1.0,72.0,37.625,15.0
2011-03-13,77.0,66.25,58.0,13.75,16.0,2.25,0,1.5,64.0,40.875,21.0
