date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,203.2173913043478,,,,16.304347826086957,16.416666666666668,20.583333333333332,4.166666666666667,18.166666666666668,,,,219.52173913043478
2011-01-02,196.17391304347825,,,,10.26086956521739,9.478260869565217,13.73913043478261,4.260869565217392,8.833333333333334,,,,206.43478260869566
2011-01-03,189.56521739130434,,,,2.5652173913043477,4.666666666666667,4.958333333333333,0.2916666666666667,5.0,,,,192.1304347826087
2011-01-04,192.34782608695653,,,,2.5652173913043477,5.041666666666667,5.5,0.4583333333333333,23.541666666666668,,,,194.91304347826087
2011-01-05,192.0952380952381,,,,2.4761904761904763,6.608695652173913,7.3478260869565215,0.7391304347826086,2.772727272727273,,,,194.57142857142858
2011-01-06,194.2173913043478,,,,6.956521739130435,16.25,21.041666666666668,4.791666666666667,8.25,,,,201.17391304347825
2011-01-07,192.82608695652175,,,,2.4782608695652173,6.333333333333333,6.708333333333333,0.375,3.7916666666666665,,,,195.30434782608697
2011-01-08,192.17391304347825,,,,3.391304347826087,6.666666666666667,7.375,0.7083333333333334,4.458333333333333,,,,195.56521739130434
2011-01-09,194.65217391304347,,,,5.782608695652174,11.91304347826087,14.434782608695652,2.5217391304347827,10.125,,,,200.43478260869566
2011-01-10,194.1304347826087,,,,8.608695652173912,17.25,21.375,4.125,13.041666666666666,,,,202.7391304347826
2011-01-11,196.17391304347825,,,,10.08695652173913,15.0,23.125,8.125,18.125,,,,206.2608695652174
2011-01-12,192.17391304347825,,,,5.130434782608695,9.875,13.458333333333334,3.5833333333333335,4.208333333333333,,,,197.30434782608697
2011-01-13,198.7826086956522,,,,21.565217391304348,17.958333333333332,43.875,25.916666666666668,10.916666666666666,,,,220.34782608695653
2011-01-14,194.69565217391303,,,,3.782608695652174,7.583333333333333,8.625,1.0416666666666667,8.833333333333334,,,,198.47826086956522
2011-01-15,191.04347826086956,,,,3.1739130434782608,5.458333333333333,5.958333333333333,0.5,5.125,,,,194.2173913043478
2011-01-16,193.7391304347826,,,,5.782608695652174,15.217391304347826,17.26086956521739,2.0434782608695654,5.166666666666667,,,,199.52173913043478
2011-01-17,193.34782608695653,,,,8.826086956521738,18.208333333333332,24.625,6.416666666666667,9.541666666666666,,,,202.17391304347825
2011-01-18,202.04347826086956,,,,27.304347826086957,31.043478260869566,75.91304347826087,44.869565217391305,24.0,,,,229.34782608695653
2011-01-19,196.52173913043478,,,,23.52173913043478,34.5,61.083333333333336,26.583333333333332,30.5,,,,220.04347826086956
