date,SPM_mean
2011-01-01,22.833
2011-01-02,16.375
2011-01-03,18.917
2011-01-04,31.125
2011-01-05,16.545
2011-02-06,43.929
2011-02-07,24.917
2011-02-08,17.583
2011-02-09,16.375
2011-02-10,25.333
2011-02-11,24.833
2011-02-12,22.5
2011-02-13,25.083
2011-02-14,24.833
2011-02-15,32.583
2011-02-16,20.583
2011-02-17,20.75
2011-02-18,19.458
2011-02-19,19.667
2011-02-20,23.667
2011-02-21,28.417
2011-02-22,47.833
2011-02-23,38.042
2011-02-24,47.417
2011-02-25,43.083
2011-02-26,22.0
2011-02-27,22.708
2011-02-28,21.708
2011-03-01,28.292
2011-03-02,36.875
2011-03-03,30.708
2011-03-04,42.042
2011-03-05,25.458
2011-03-06,24.25
2011-03-07,46.75
2011-03-08,40.261
2011-03-09,36.167
2011-03-10,22.5
2011-03-11,17.833
2011-03-12,22.833
2011-03-13,20.875
2011-03-14,26.0
2011-03-15,29.0
2011-03-16,30.417
2011-03-17,30.375
2011-03-18,23.833
2011-03-19,21.083
2011-03-20,19.0
2011-03-21,21.5
2011-03-22,27.167
2011-03-23,31.167
2011-03-24,22.083
2011-03-25,25.167
2011-03-26,22.375
2011-03-27,29.042
2011-03-28,38.583
2011-03-29,34.542
2011-03-30,41.625
2011-03-31,31.833
2011-05-02,28.5
2011-05-03,23.042
2011-05-04,21.75
2011-05-05,19.958
2011-05-06,28.625
2011-05-07,26.417
2011-05-08,33.833
2011-05-09,35.542
2011-05-10,36.875
2011-05-11,20.417
2011-05-12,20.958
2011-05-13,34.958
2011-05-14,26.625
2011-05-15,28.333
2011-05-16,32.667
2011-05-17,35.167
2011-05-18,30.833
2011-05-19,36.75
2011-05-20,54.0
2011-05-21,49.625
2011-05-22,22.0
2011-05-23,22.167
2011-05-24,20.292
2011-05-25,36.083
2011-05-26,31.708
2011-05-27,28.167
2011-05-28,24.667
2011-05-29,23.458
2011-05-30,21.125
2011-05-31,23.542
2011-06-01,28.375
2011-06-02,18.667
2011-06-03,50.391
2011-06-04,59.375
2011-06-05,60.417
2011-06-06,44.25
2011-06-07,47.625
2011-06-08,51.375
2011-06-09,45.292
2011-06-10,42.125
2011-06-11,26.565
2011-06-12,29.0
2011-06-13,33.042
2011-06-14,39.708
2011-06-15,29.0
2011-06-16,26.958
2011-06-17,22.583
2011-06-18,20.125
2011-06-19,24.042
2011-06-20,25.792
2011-06-21,38.042
2011-06-22,44.667
2011-06-23,55.75
2011-06-24,66.875
2011-06-25,63.167
2011-06-26,50.667
2011-06-27,44.625
2011-06-28,56.542
2011-06-29,64.625
2011-06-30,65.917
2011-07-01,59.708
2011-07-02,51.167
2011-07-03,65.792
2011-07-04,65.042
2011-07-05,63.375
2011-07-06,54.917
2011-07-07,30.917
2011-07-08,59.043
2011-07-09,72.87
2011-07-10,72.304
2011-07-11,74.864
2011-07-12,79.542
2011-07-13,83.875
2011-07-14,81.583
2011-07-15,90.5
2011-07-16,89.688
2011-07-22,71.214
2011-07-23,74.042
2011-07-24,80.474
2011-07-28,84.1
2011-07-29,79.958
2011-07-30,76.208
2011-07-31,77.583
2011-08-01,73.583
2011-08-02,79.583
2011-08-03,80.5
2011-08-04,75.375
2011-08-05,50.958
2011-08-06,56.333
2011-08-07,57.958
2011-08-08,66.458
2011-08-09,69.333
2011-08-10,81.417
2011-08-11,61.333
2011-09-01,44.769
2011-09-02,50.208
2011-09-03,60.708
2011-09-04,43.75
2011-09-05,34.875
2011-09-06,37.812
2011-09-07,45.143
2011-09-08,51.625
2011-09-09,56.5
2011-09-10,62.417
2011-09-11,43.875
2011-09-12,48.292
2011-09-15,48.556
2011-09-16,43.625
2011-09-17,36.75
2011-09-18,47.583
2011-09-19,40.652
2011-09-20,34.542
2011-09-21,38.5
2011-09-26,58.364
2011-09-27,45.792
2011-09-28,44.958
2011-09-29,57.417
2011-09-30,57.5
2011-10-01,29.75
2011-10-02,25.958
2011-10-03,24.708
2011-10-04,29.955
2011-10-05,37.083
2011-10-06,27.083
2011-10-07,48.167
2011-10-08,49.792
2011-10-09,54.125
2011-10-10,54.583
2011-10-11,70.333
2011-10-13,58.636
2011-10-14,60.458
2011-10-15,30.958
2011-10-16,37.458
2011-10-17,44.958
2011-10-18,35.125
2011-10-19,36.042
2011-10-20,51.958
2011-10-21,54.208
2011-10-22,32.208
2011-10-23,26.333
2011-10-24,30.958
2011-10-25,30.833
2011-10-26,25.75
2011-10-27,34.958
2011-10-28,46.417
2011-10-29,47.458
2011-10-30,44.458
2011-10-31,30.708
2011-11-01,37.042
2011-11-02,44.708
2011-11-03,53.417
2011-11-04,57.167
2011-11-05,67.875
2011-11-06,28.292
2011-11-07,26.043
2011-11-08,28.917
2011-11-09,26.542
2011-11-10,30.167
2011-11-11,35.75
2011-11-12,31.083
2011-11-13,38.0
2011-11-14,58.208
2011-11-15,27.542
2011-11-16,20.042
2011-11-17,23.792
2011-11-18,49.208
2011-11-19,32.917
2011-11-20,25.542
2011-11-21,22.625
2011-11-22,24.792
2011-11-23,33.417
2011-11-24,26.167
2011-11-25,22.0
2011-11-26,27.792
2011-11-27,36.792
2011-11-28,66.667
2011-11-29,60.083
2011-11-30,50.0
2011-12-01,20.652
2011-12-02,25.875
2011-12-03,26.292
2011-12-04,14.217
2011-12-05,23.208
2011-12-06,25.875
2011-12-07,32.583
2011-12-08,40.083
2011-12-09,17.667
2011-12-10,27.625
2011-12-11,22.167
2011-12-12,34.083
2011-12-13,27.25
2011-12-14,28.917
2011-12-15,36.875
2011-12-16,17.6
2011-12-28,16.417
2011-12-29,27.667
2011-12-30,20.75
2011-12-31,20.333
2012-01-01,16.083
2012-01-02,24.167
2012-01-03,13.833
2012-01-04,9.75
2012-01-05,13.042
2012-01-06,18.208
2012-01-07,25.042
2012-01-08,29.75
2012-01-09,23.292
2012-01-10,16.625
2012-01-11,16.917
2012-01-12,22.75
2012-01-13,33.708
2012-01-14,20.292
2012-01-15,18.292
2012-01-16,21.917
2012-01-17,24.292
2012-01-18,13.542
2012-01-19,21.583
2012-01-20,31.792
2012-01-21,28.304
2012-01-22,17.125
2012-01-23,18.75
2012-01-24,26.909
2012-01-25,22.625
2012-01-26,16.333
2012-01-27,13.083
2012-01-28,16.708
2012-01-29,20.792
2012-01-30,40.417
2012-01-31,35.25
2012-02-01,52.625
2012-02-02,48.833
2012-02-03,21.375
2012-02-04,28.542
2012-02-05,24.375
2012-02-06,23.292
2012-02-07,25.083
2012-02-08,12.417
2012-02-09,17.167
2012-02-10,22.792
2012-02-11,22.958
2012-02-12,30.292
2012-02-13,23.042
2012-02-14,21.083
2012-02-15,17.625
2012-02-16,15.708
2012-02-17,15.583
2012-02-18,23.0
2012-02-19,22.667
2012-02-20,18.833
2012-02-21,20.583
2012-02-22,24.583
2012-02-23,25.083
2012-02-24,18.542
2012-02-25,14.583
2012-02-26,28.833
2012-02-27,38.083
2012-02-28,31.0
2012-03-01,35.333
2012-03-02,30.708
2012-03-03,18.292
2012-03-04,18.565
2012-03-05,30.292
2012-03-06,40.667
2012-03-07,58.333
2012-03-08,66.542
2012-03-09,74.792
2012-03-10,42.375
2012-03-11,18.417
2012-03-12,28.292
2012-03-13,37.458
2012-03-14,25.0
2012-03-15,24.167
2012-03-16,49.542
2012-03-17,53.417
2012-03-18,77.292
2012-03-19,41.0
2012-03-20,39.792
2012-03-21,17.625
2012-03-22,24.042
2012-03-23,30.625
2012-03-24,32.875
2012-03-25,29.417
2012-03-26,22.619
2012-04-01,27.833
2012-04-02,31.583
2012-04-03,34.458
2012-04-04,26.125
2012-04-05,39.125
2012-04-06,32.273
2012-04-07,24.208
2012-04-08,28.25
2012-04-09,48.75
2012-04-10,56.083
2012-04-11,45.333
2012-04-12,29.458
2012-04-13,37.25
2012-04-14,28.292
2012-04-15,35.208
2012-04-16,43.375
2012-04-17,39.625
2012-04-18,37.208
2012-04-19,39.167
2012-04-20,42.542
2012-04-21,44.083
2012-04-22,31.0
2012-04-23,32.0
2012-04-24,90.167
2012-04-25,94.167
2012-04-26,53.0
2012-04-27,24.083
2012-04-28,40.917
2012-04-29,48.542
2012-04-30,47.792
2012-05-01,28.292
2012-05-02,27.292
2012-05-03,23.417
2012-05-04,12.333
2012-05-05,38.25
2012-05-06,45.792
2012-05-07,40.458
2012-05-08,55.091
2012-05-09,67.4
2012-05-14,29.6
2012-05-15,22.917
2012-05-16,46.833
2012-05-17,62.667
2012-05-18,36.333
2012-05-19,37.75
2012-05-20,44.625
2012-05-21,41.708
2012-05-22,37.75
2012-05-23,37.958
2012-05-24,38.792
2012-05-25,53.417
2012-05-26,44.958
2012-05-27,46.25
2012-05-28,50.958
2012-05-29,61.792
2012-05-30,31.875
2012-05-31,46.917
2012-06-01,49.75
2012-06-02,51.083
2012-06-03,39.958
2012-06-04,40.875
2012-06-05,38.833
2012-06-06,37.458
2012-06-07,45.083
2012-06-08,48.708
2012-06-09,23.5
2012-06-10,30.25
2012-06-11,27.917
2012-06-12,27.25
2012-06-13,32.25
2012-06-14,40.125
2012-06-15,41.083
2012-06-16,28.458
2012-06-17,24.417
2012-06-18,38.583
2012-06-19,32.333
2012-06-20,23.167
2012-06-21,28.458
2012-06-22,26.652
2012-06-23,21.917
2012-06-24,37.167
2012-06-25,39.696
2012-06-26,38.875
2012-06-27,42.292
2012-06-28,39.958
2012-06-29,47.5
2012-06-30,59.0
2012-07-01,43.125
2012-07-02,35.708
2012-07-03,33.167
2012-07-04,42.667
2012-07-05,37.417
2012-07-06,28.833
2012-07-07,24.5
2012-07-08,35.542
2012-07-09,44.042
2012-07-10,49.583
2012-07-11,39.348
2012-07-12,35.042
2012-07-13,58.167
2012-07-14,55.125
2012-07-15,50.542
2012-07-16,39.583
2012-07-17,50.708
2012-07-18,64.292
2012-07-19,49.625
2012-07-20,47.458
2012-07-21,35.208
2012-07-22,49.333
2012-07-23,51.375
2012-07-24,59.0
2012-07-25,63.958
2012-07-26,68.167
2012-07-27,83.833
2012-07-28,81.435
2012-07-29,85.667
2012-07-30,47.913
2012-07-31,47.792
2012-08-01,46.792
2012-08-02,49.708
2012-08-03,50.542
2012-08-04,54.75
2012-08-05,48.125
2012-08-06,41.75
2012-08-07,49.375
2012-08-08,36.292
2012-08-09,47.958
2012-08-10,59.458
2012-08-11,47.833
2012-08-12,53.708
2012-08-13,45.708
2012-08-14,36.5
2012-08-15,39.875
2012-08-16,50.167
2012-08-17,54.833
2012-08-18,45.083
2012-08-19,39.667
2012-08-20,50.292
2012-08-21,48.125
2012-08-22,43.292
2012-08-23,48.208
