date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,100.0,64.16666666666667,22.0
2011-01-02,81.0,51.833333333333336,32.0
2011-01-03,68.0,47.875,29.0
2011-01-04,72.0,35.25,12.0
2011-01-05,54.0,28.541666666666668,9.0
2011-01-06,83.0,45.083333333333336,13.0
2011-01-07,53.0,39.875,31.0
2011-01-08,54.0,35.333333333333336,15.0
2011-01-09,83.0,48.583333333333336,17.0
2011-01-10,97.0,56.125,22.0
2011-01-11,86.0,47.666666666666664,11.0
2011-01-12,50.0,25.333333333333332,4.0
2011-01-13,81.0,43.25,4.0
2011-01-14,61.0,46.916666666666664,30.0
2011-01-15,74.0,53.875,37.0
2011-01-16,51.0,44.958333333333336,36.0
2011-01-17,75.0,44.833333333333336,23.0
2011-01-18,94.0,45.458333333333336,3.0
2011-01-19,77.0,53.291666666666664,39.0
2011-01-20,91.0,71.625,51.0
2011-01-21,78.0,69.5,63.0
2011-01-22,107.0,67.16666666666667,35.0
2011-01-23,75.0,55.583333333333336,24.0
2011-01-24,40.0,22.583333333333332,12.0
2011-01-25,47.0,16.875,-4.0
2011-01-26,33.0,13.583333333333334,-6.0
2011-01-27,47.0,25.583333333333332,2.0
2011-01-28,56.0,31.916666666666668,19.0
2011-01-29,36.0,20.625,7.0
2011-01-30,43.0,19.208333333333332,3.0
2011-01-31,49.0,23.333333333333332,2.0
2011-02-01,69.0,26.25,-3.0
2011-02-02,6.0,-6.142857142857143,-22.0
2011-02-03,43.0,6.916666666666667,-30.0
2011-02-04,69.0,39.208333333333336,9.0
2011-02-05,83.0,53.0,18.0
2011-02-06,89.0,66.58333333333333,44.0
2011-02-07,97.0,77.54166666666667,50.0
2011-02-08,46.0,21.625,-2.0
2011-02-09,40.0,12.958333333333334,-19.0
2011-02-10,66.0,30.25,-1.0
2011-02-11,61.0,33.791666666666664,9.0
2011-02-12,50.0,32.083333333333336,18.0
2011-02-13,45.0,32.833333333333336,15.0
2011-02-14,68.0,53.083333333333336,38.0
2011-02-15,63.0,42.833333333333336,31.0
2011-02-16,71.0,38.166666666666664,12.0
2011-02-17,47.0,27.791666666666668,-3.0
2011-02-18,21.0,4.75,-6.0
2011-02-19,52.0,13.833333333333334,-20.0
2011-02-20,81.0,35.666666666666664,-4.0
2011-02-21,84.0,47.041666666666664,5.0
2011-02-22,104.0,76.54166666666667,42.0
2011-02-23,127.0,101.625,79.0
2011-02-24,105.0,77.83333333333333,53.0
2011-02-25,73.0,61.875,51.0
2011-02-26,53.0,37.083333333333336,17.0
2011-02-27,37.0,16.958333333333332,2.0
2011-02-28,68.0,34.95652173913044,-12.0
2011-03-01,147.0,90.375,35.0
2011-03-02,106.0,96.95833333333333,75.0
2011-03-03,106.0,81.29166666666667,61.0
2011-03-04,90.0,65.79166666666667,36.0
2011-03-05,124.0,106.91666666666667,89.0
2011-03-06,168.0,135.14285714285714,106.0
2011-03-07,122.0,100.16666666666667,72.0
2011-03-08,135.0,89.58333333333333,59.0
2011-03-09,84.0,66.5,53.0
2011-03-10,84.0,69.29166666666667,50.0
2011-03-11,94.0,50.916666666666664,16.0
2011-03-12,51.0,22.375,3.0
2011-03-13,55.0,30.0,9.0
2011-03-14,101.0,56.78260869565217,2.0
2011-03-15,78.0,50.791666666666664,26.0
2011-03-16,129.0,72.91666666666667,12.0
2011-03-17,133.0,113.25,95.0
2011-03-18,131.0,117.08333333333333,95.0
2011-03-19,96.0,57.333333333333336,31.0
2011-03-20,113.0,60.0,9.0
2011-03-21,104.0,60.5,32.0
2011-03-22,135.0,85.58333333333333,28.0
2011-03-23,106.0,92.83333333333333,75.0
2011-03-24,114.0,95.54166666666667,70.0
