date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,74.0,64.20833333333333,52.0,,10.958333333333334,12.666666666666666,1.7083333333333333,3.0,23.125,105.0,54.041666666666664,13.0,
2011-01-02,,66.0,52.958333333333336,39.0,,7.833333333333333,8.458333333333334,0.625,2.3333333333333335,15.333333333333334,70.0,45.666666666666664,18.0,
2011-01-03,,69.0,57.333333333333336,43.0,,9.458333333333334,10.166666666666666,0.7083333333333334,3.7083333333333335,27.5,76.0,46.916666666666664,19.0,
2011-01-04,,76.0,58.5,36.0,,9.083333333333334,9.708333333333334,0.625,4.25,31.666666666666668,47.0,27.958333333333332,7.0,
2011-01-05,,81.0,61.25,41.0,,16.0,18.625,2.625,1.875,18.75,71.0,33.0,9.0,
2011-01-06,,76.0,59.458333333333336,43.0,,26.73913043478261,34.391304347826086,7.6521739130434785,1.7272727272727273,19.708333333333332,75.0,30.791666666666668,-18.0,
2011-01-07,,82.0,59.75,33.0,,18.958333333333332,28.458333333333332,9.5,1.2916666666666667,12.125,89.0,37.416666666666664,-3.0,
2011-01-08,,80.0,57.0,28.0,,16.375,19.541666666666668,3.1666666666666665,2.2916666666666665,16.291666666666668,84.0,29.916666666666668,-24.0,
2011-01-09,,74.0,55.458333333333336,34.0,,16.833333333333332,19.416666666666668,2.5833333333333335,4.625,35.0,102.0,57.625,24.0,
2011-01-10,,81.0,62.291666666666664,36.0,,20.541666666666668,30.083333333333332,9.541666666666666,4.3478260869565215,45.208333333333336,108.0,53.375,2.0,
2011-01-11,182.2,73.0,54.458333333333336,33.0,12.8,17.708333333333332,23.041666666666668,5.333333333333333,2.9583333333333335,28.541666666666668,78.0,48.125,0.0,195.0
2011-01-12,182.1304347826087,81.0,63.791666666666664,43.0,13.478260869565217,22.291666666666668,33.25,10.958333333333334,2.25,12.833333333333334,70.0,26.75,-24.0,195.6086956521739
2011-01-13,182.34782608695653,78.0,58.0,33.0,11.130434782608695,17.565217391304348,27.08695652173913,9.521739130434783,4.3478260869565215,28.083333333333332,81.0,39.916666666666664,-6.0,193.47826086956522
2011-01-14,183.3913043478261,76.0,50.958333333333336,30.0,12.695652173913043,18.75,23.0,4.25,3.6666666666666665,38.125,93.0,51.25,2.0,196.08695652173913
2011-01-15,182.7391304347826,69.0,54.5,38.0,12.565217391304348,17.791666666666668,20.541666666666668,2.75,2.0,21.958333333333332,78.0,48.791666666666664,14.0,195.30434782608697
2011-01-16,181.91304347826087,69.0,59.0,49.0,11.478260869565217,19.208333333333332,24.083333333333332,4.875,1.625,16.916666666666668,58.0,48.791666666666664,37.0,193.3913043478261
2011-01-17,181.65217391304347,82.0,62.541666666666664,39.0,20.043478260869566,26.166666666666668,45.625,19.458333333333332,2.608695652173913,18.416666666666668,94.0,39.5,-9.0,201.69565217391303
2011-01-18,183.2173913043478,81.0,62.625,44.0,21.956521739130434,31.916666666666668,48.791666666666664,16.875,8.208333333333334,35.208333333333336,99.0,43.791666666666664,-13.0,205.17391304347825
2011-01-19,181.69565217391303,88.0,74.45833333333333,57.0,22.434782608695652,27.5,48.416666666666664,20.916666666666668,2.4166666666666665,20.208333333333332,75.0,65.875,60.0,204.1304347826087
